Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"YPR015C","YPR015C","below threshold","16.11","3.27117","nucleus,nucleolus","46.2227","missing","0","below threshold","19.2896","#N/A","22.3149","cytosol","17.38","1.07","0","5.36","cytosol","15.36","0.95","0","3.29","cytosol","16.74","1.03","0","","below threshold","below threshold","16.3944","1.01722","0","2.73118","Putative protein of unknown function; overexpression causes a cell cycle delay or arrest"
"YCR087C-A","YCR087C-A","","","","nucleolus","205.233","nucleus,nucleolus","246.271","nucleus,nucleolus","53.9151","punctate,nucleolus","42.7952","","","","","","","","","","","","","","","","","","","","","",""
"YGR283C","YGR283C","","","","nucleus,nucleolus","54.0618","nucleus,nucleolus","20.2769","nucleolus","26.7106","punctate","29.603","","","","","","","","","","","","","","","","","","","","","",""
"NOP8","YOL144W","","","","nucleus,nucleolus","65.3778","nucleus,nucleolus","17.3165","nucleus,nucleolus","43.298","nucleolus","29.3112","","","","","","","","","","","","","","","","","","","","","",""
"FCF2","YLR051C","nucleus","46.78","9.966","nucleolus","67.2975","nucleus,nucleolus","17.1718","nucleus","34.6518","nucleus","29.7589","nucleus","34.54","0.73","0","9.17","nucleus","","","0","","punctate","","","","","nucleus","nucleus","43.7512","0.935031","0","5.83387","Essential nucleolar protein involved in the early steps of 35S rRNA processing; interacts with Faf1p; member of a transcriptionally co-regulated set of genes called the RRB regulon"
"UTP21","YLR409C","nucleus","61.89","28.3041","nucleolus","94.5828","nucleus,nucleolus","32.4953","below threshold","19.2598","nucleolus","40.1507","nucleus","25.24","0.4","-1","32.45","cytosol","15.98","0.25","0","4.15","nucleus","16.89","0.27","-1","","nucleus","nucleus","66.2122","1.06976","0","9.02092","Subunit of U3-containing 90S preribosome and Small Subunit (SSU) processome complexes involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma"
"MAK5","YBR142W","nucleus","54.81","15.7044","nucleus,nucleolus","0","nucleus,nucleolus","142.529","nucleus,nucleolus","37.8255","nucleus,nucleolus","51.8234","nucleus","43.98","0.8","0","13.36","nucleus","46.17","0.84","0","10.63","punctate","","","","","nucleus","nucleus","53.1718","0.969987","0","10.4262","Essential nucleolar protein, putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits"
"TMA23","YMR269W","below threshold","17.41","3.75166","nucleolus","122.629","nucleus,nucleolus","156.339","nucleolus","26.1585","nucleolus","33.5391","cytosol","16.88","0.96","0","6.08","cytosol","15.73","0.9","0","2.96","cytosol","16.36","0.93","0","","below threshold","below threshold","15.4269","0.88561","0","2.26807","Nucleolar protein of unknown function implicated in ribosome biogenesis; TMA23 may be a fungal-specific gene as no homologs have been yet identified in higher eukaryotes"
"DBP10","YDL031W","","","","nucleus,nucleolus","166.721","nucleus,nucleolus","91.6753","nucleus,nucleolus","34.1192","nucleus,nucleolus","56.7736","","","","","","","","","","","","","","","","","","","","","",""
"TAF6","YGL112C","nucleus","40.09","18.5696","nucleolus","102.425","nucleus","81.8912","nucleus","43.2366","nucleus","28.0792","nucleus","50.98","1.27","0","45.88","nucleus","25.06","0.62","-1","35.82","nucleus","34.91","0.87","0","","nucleus","nucleus","15.8096","0.394262","-1","2.35605","Subunit (60 kDa) of TFIID and SAGA complexes, involved in transcription initiation of RNA polymerase II and in chromatin modification, similar to histone H4"
"HSF1","YGL073W","cytosol","53.3","19.0313","nucleolus","61.9007","nucleus","84.6391","nucleus","32.2183","nucleus","40.6429","cytosol","26.46","0.49","-1","32.35","cytosol","22.27","0.41","0","7.42","cytosol","17.6","0.33","0","","cytosol","cytosol","28.3351","0.531587","-1","20.8038","Trimeric heat shock transcription factor, activates multiple genes in response to stresses that include hyperthermia; recognizes variable heat shock elements (HSEs) consisting of inverted NGAAN repeats; posttranslationally regulated"
"RSC2","YLR357W","below threshold","15.04","3.94249","nucleus,nucleolus","37.451","missing","","below threshold","23.4336","#N/A","","cytosol","16.54","1.09","0","6.52","cytosol","13.45","0.89","0","2.85","cytosol","17.21","1.14","0","","below threshold","below threshold","17.9324","1.19172","0","3.93788","Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance"
"NOP12","YOL041C","nucleolus","79.19","","nucleolus","148.473","nucleus,nucleolus","176.437","nucleus,nucleolus","60.54","nucleus,nucleolus","61.7127","nucleolus","37.59","0.47","-1","","nucleolus","95.12","1.2","0","","nucleolus","40.77","0.51","-1","","","","","","","","Nucleolar protein involved in pre-25S rRNA processing and biogenesis of large 60S ribosomal subunit; contains an RNA recognition motif (RRM); binds to Ebp2; similar to Nop13p and Nsr1p"
"ECM16","YMR128W","nucleolus","64.56","16.5142","nucleus,nucleolus","129.105","nucleus","124.551","nucleus,nucleolus","51.2548","nucleus,nucleolus","41.9683","nucleolus","27.35","0.42","-1","9.98","nucleolus","55.8","0.86","0","11.21","nucleolus","22.36","0.34","-1","","nucleolus","nucleolus","58.1819","0.901004","0","8.20509","Essential DEAH-box ATP-dependent RNA helicase specific to the U3 snoRNP, predominantly nucleolar in distribution, required for 18S rRNA synthesis"
"BIR1","YJR089W","punctate","18","4.70713","nucleus,nucleolus","32.5004","nucleus,nucleolus","9.35445","punctate","14.8307","below threshold","25.1643","punctate","17.79","0.98","0","6.01","punctate","19.27","1.06","0","3.8","punctate","17.33","0.96","0","","punctate","punctate","18.5913","1.03195","0","2.36675","Subunit of chromosomal passenger complex (CPC; Ipl1p-Sli15p-Bir1p-Nbl1p), which regulates chromosome segregation; required for chromosome bi-orientation and for spindle assembly checkpoint activation upon reduced sister kinetochore tension"
"RPN12","YFR052W","nucleus","123.38","36.7677","nucleolus","140.925","nucleus","115.667","nucleus","109.006","nucleus","53.9636","nucleus","140.02","1.13","0","51.76","nucleus","143.23","1.16","0","30.5","nucleus","138.91","1.12","0","","nucleus","nucleus","147.727","1.19723","0","25.7285","Subunit of the 19S regulatory particle of the 26S proteasome lid; synthetically lethal with RPT1, which is an ATPase component of the 19S regulatory particle; physically interacts with Nob1p and Rpn3p"
"SNF5","YBR289W","nucleus","25.15","5.87742","nucleolus","49.0645","nucleus","32.7381","missing","26.201","below threshold","24.9083","nucleus","21.15","0.84","0","7.95","nucleus","26.09","1.03","0","3.82","nucleus","22.05","0.87","0","","nucleus","nucleus","25.9383","1.03091","0","4.44454","Subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p"
"NRG2","YBR066C","nucleus","20.89","","nucleolus","27.7324","nucleus","8.3356","nucleolus","20.9828","below threshold","25.8867","nucleus","25.51","1.22","0","","nucleus","17.14","0.82","-1","","nucleus","16.63","0.79","-1","","","","","","","","Transcriptional repressor that mediates glucose repression and negatively regulates filamentous growth; has similarity to Nrg1p"
"RPA34","YJL148W","nucleolus","87.72","21.9974","nucleolus","130.728","nucleus,nucleolus","153.56","below threshold","104.307","nucleolus","45.2722","nucleolus","69.46","0.79","0","24.07","nucleolus","64.38","0.73","0","12.47","nucleolus","32.32","0.36","-1","","nucleolus","nucleolus","87.1755","0.993756","0","16.7843","RNA polymerase I subunit A34.5"
"RRN5","YLR141W","nucleolus","19.33","4.99334","nucleus,nucleolus","54.6309","nucleus,nucleolus","27.1865","punctate","23.9115","below threshold","25.7015","nucleolus","17.04","0.88","0","4.79","nucleolus","18.96","0.98","0","3.29","nucleolus","27.33","1.41","0","","nucleolus","nucleolus","23.3125","1.20522","0","4.82065","Protein involved in transcription of rDNA by RNA polymerase I; transcription factor, member of UAF (upstream activation factor) family along with Rrn9p and Rrn10p"
"FPR3","YML074C","nucleus","123.83","38.7322","nucleolus","371.933","nucleus,nucleolus","528.684","nucleus,nucleolus","120.8","nucleus,nucleolus","42.9011","nucleus","146.33","1.18","0","56.54","nucleus","147.72","1.19","0","36.72","punctate","","","","","nucleus","nucleus","126.803","1.02399","0","25.8475","Nucleolar peptidyl-prolyl cis-trans isomerase (PPIase); FK506 binding protein; phosphorylated by casein kinase II (Cka1p-Cka2p-Ckb1p-Ckb2p) and dephosphorylated by Ptp1p"
"RSC4","YKR008W","cytosol","21.94","4.7863","nucleus,nucleolus","67.9356","nucleus","67.1886","nucleus","54.6223","nucleus","45.6912","cytosol","26.99","1.22","0","9.14","cytosol","23.45","1.06","0","5.02","cytosol","20.31","0.92","0","","cytosol","cytosol","","","0","","Component of the RSC chromatin remodeling complex; found in close proximity to nucleosomal DNA; displaced from the surface of nucleosomal DNA after chromatin remodeling"
"SKI6","YGR195W","nucleus","51.8","11.5238","nucleus,nucleolus","85.5613","nucleus","85.6678","nucleus","50.5389","cytosol","32.2739","nucleus","42","0.81","0","11.81","nucleus","42.97","0.82","0","8.44","nucleus","38.5","0.74","0","","nucleus","nucleus","52.0135","1.00405","0","8.54605","Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp41p (EXOSC4)"
"ROK1","YGL171W","below threshold","18.1","3.9059","nucleus,nucleolus","119.02","nucleus,nucleolus","112.608","nucleolus","39.8667","#N/A","","cytosol","15.99","0.88","0","6.14","cytosol","15.9","0.87","0","3.53","cytosol","14.13","0.78","0","","below threshold","below threshold","18.0563","0.997072","0","2.13911","ATP-dependent RNA helicase of the DEAD box family; required for 18S rRNA synthesis"
"PRP43","YGL120C","nucleolus","104.56","33.3838","nucleus,nucleolus","171.69","nucleus","205.818","nucleus,nucleolus","100.545","#N/A","0","nucleolus","79.86","0.76","0","31.23","nucleolus","122.6","1.17","0","26.3","nucleolus","54.56","0.52","-1","","nucleolus","nucleolus","127.679","1.22101","0","22.542","RNA helicase in the DEAH-box family, functions in both RNA polymerase I and polymerase II transcript metabolism, involved in release of the lariat-intron from the spliceosome"
"SAS10","YDL153C","","","","nucleus,nucleolus","122.592","nucleus,nucleolus","48.0879","nucleus,nucleolus","45.0905","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"EMG1","YLR186W","","","","nucleus,nucleolus","154.509","nucleus","169.825","cytosol","27.8233","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"RPA43","YOR340C","nucleolus","81.79","21.6303","nucleus,nucleolus","145.265","nucleus,nucleolus","60.4029","nucleolus","82.9319","nucleus,nucleolus","39.7521","nucleolus","48.5","0.59","-1","15.9","nucleolus","89.63","1.09","0","19.64","nucleolus","30.71","0.37","-1","","nucleolus","nucleolus","92.6437","1.13266","0","19.1543","RNA polymerase I subunit A43"
"MRT4","YKL009W","nucleus","126.8","33.7153","nucleus,nucleolus","100.471","missing","0","cytosol","24.0551","#N/A","0","nucleus","109.14","0.86","0","30.7","nucleus","120.19","0.94","0","23.07","punctate, nucleus","","","","","nucleus","nucleus","153.715","1.21223","0","36.3091","Protein involved in mRNA turnover and ribosome assembly, localizes to the nucleolus"
"CDC73","YLR418C","nucleus","46.47","13.0302","nucleus,nucleolus","108.979","nucleus","123.98","nucleus","67.195","nucleus","48.7811","nucleus","54.76","1.17","0","14.61","nucleus","59.29","1.27","0","12.32","nucleus","77.74","1.67","1","","nucleus","nucleus","46.4495","0.999531","0","8.45385","Component of the Paf1p complex that binds to and modulates the activity of RNA polymerases I and II; required for expression of certain genes, modification of some histones, and telomere maintenance"
"UTP30","YKR060W","nucleus","40.77","10.6532","nucleus,nucleolus","98.6661","nucleus,nucleolus","107.587","nucleus,nucleolus","26.8022","#N/A","0","nucleus","34.94","0.85","0","12.14","nucleus","41.87","1.02","0","8.04","punctate","","","","","nucleus","nucleus","39.2576","0.962668","0","4.71094","Subunit of U3-containing 90S preribosome complex involved in production of 18S rRNA and assembly of small ribosomal subunit"
"CHD1","YER164W","nucleus","44.83","10.6986","nucleus,nucleolus","125.261","nucleus","96.8758","nucleus","43.0873","nucleus","55.0802","nucleus","37.28","0.83","0","9.98","nucleus","44.83","0.99","0","7.96","nucleus","37.78","0.84","0","","nucleus","nucleus","47.94","1.06914","0","9.24599","Nucleosome remodeling factor that functions in regulation of transcription elongation; contains a chromo domain, a helicase domain and a DNA-binding domain; component of both the SAGA and SLIK complexes"
"RAD23","YEL037C","nucleus","39.5","10.5585","cytosol,nucleolus","170.941","nucleus","258.236","nucleus","129.127","#N/A","0","nucleus","33.56","0.84","0","10.18","nucleus","30.94","0.78","0","9.97","nucleus","41.29","1.04","0","","nucleus","nucleus","42.0216","1.06353","0","5.43805","Protein with ubiquitin-like N terminus, subunit of Nuclear Excision Repair Factor 2 (NEF2) with Rad4p that recognizes and binds damaged DNA; enhances protein deglycosylation activity of Png1p; homolog of human HR23A and HR23B"
"SLD2","YKL108W","below threshold","15.75","2.96311","nucleus,nucleolus","39.201","nucleus","24.0416","nucleus","22.4384","below threshold","26.0387","cytosol","16.73","1.06","0","5.83","cytosol","16.78","1.06","0","3.16","cytosol","16.76","1.06","0","","below threshold","below threshold","17.3738","1.1028","0","2.31443","Protein required for DNA replication, phosphorylated in S phase by S-phase cyclin-dependent kinases (Cdks), phosphorylation is essential for DNA replication and for complex formation with Dpb11p; potential Cdc28p substrate"
"UBP6","YFR010W","cytosol","19.21","6.76383","nucleus,nucleolus","151.458","nucleus","232.521","nucleus","29.5978","#N/A","0","cytosol","19.39","1","0","9.4","cytosol","19.9","1.03","0","3.34","cytosol","16.59","0.86","0","","cytosol","cytosol","","","0","","Ubiquitin-specific protease situated in the base subcomplex of the 26S proteasome, releases free ubiquitin from branched polyubiquitin chains; works in opposition to polyubiquitin elongation activity of Hul5p"
"SPN1","YPR133C","nucleus","53.22","16.1237","nucleus,nucleolus","134.744","nucleus","135.088","nucleus","71.7764","#N/A","0","nucleus","65.72","1.23","0","17.65","nucleus","65.39","1.22","0","12.19","nucleus","65.75","1.23","0","","nucleus","nucleus","61.0111","1.14613","0","12.7442","Protein that interacts with Spt6p and copurifies with Spt5p and RNA polymerase II, probable transcriptional elongation factor; metazoan homologs contain an acidic N terminus; mutations in the gene confer an Spt- phenotype"
"URB1","YKL014C","nucleolus","61.6","18.3697","nucleus,nucleolus","81.2535","nucleus","49.1312","nucleus,nucleolus","42.54","#N/A","0","nucleolus","33.17","0.53","-1","11.43","nucleolus","53.12","0.86","0","12.4","nucleolus","28.81","0.46","-1","","nucleolus","nucleolus","60.3804","0.980179","0","13.5475","Nucleolar protein required for the normal accumulation of 25S and 5.8S rRNAs, associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit"
"UTP14","YML093W","below threshold","14.21","4.08125","nucleus,nucleolus","110.119","nucleus","51.3148","nucleus,nucleolus","69.8667","#N/A","0","cytosol","16.77","1.17","0","5.87","cytosol","14.87","1.04","0","4.44","cytosol","15.91","1.11","0","","below threshold","below threshold","16.1278","1.13425","0","2.42284","Subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit"
"SME1","YOR159C","","","","nucleus,nucleolus","88.5258","nucleus","42.6698","nucleus","36.8877","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"DBP7","YKR024C","","","","nucleolus,nuclear periphery","64.9305","missing","","missing","","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"SMT3","YDR510W","cytosol","149.56","37.9359","nucleus,nucleolus","251.268","nucleus","396.822","nucleus","121.635","nucleus","88.0197","cytosol","241.92","1.61","1","85.42","cytosol","132.82","0.88","0","39.33","cytosol","112.54","0.75","0","","cytosol","cytosol","123.832","0.827956","0","21.4774","Ubiquitin-like protein of the SUMO family, conjugated to lysine residues of target proteins; regulates chromatid cohesion, chromosome segregation, APC-mediated proteolysis, DNA replication and septin ring dynamics; phosphorylated at Ser2"
"YNL050C","YNL050C","below threshold","15.79","3.65618","cytosol,nucleolus","82.2337","nucleus","87.3008","nucleolus","31.993","#N/A","0","cytosol","15.85","1","0","5.75","cytosol","16.85","1.06","0","3.38","cytosol","15.99","1.01","0","","below threshold","below threshold","17.2002","1.08915","0","2.90624","Putative protein of unknown function; YNL050c is not an essential gene"
"RPO21","YDL140C","below threshold","16.96","3.87926","nucleolus","144.545","nucleus","86.4837","nucleus","86.9905","#N/A","0","cytosol","15.85","0.93","0","4.81","cytosol","17.99","1.06","0","3","cytosol","16.36","0.96","0","","below threshold","below threshold","20.3836","1.20133","0","3.60649","RNA polymerase II largest subunit B220, part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime"
"SFL1","YOR140W","nucleus","35.65","7.46994","nucleus,nucleolus","53.0524","nucleus","38.4859","nucleus","27.1793","#N/A","0","nucleus","28.34","0.79","0","12.14","nucleus","36.57","1.02","0","7.05","nucleus","32.3","0.9","0","","nucleus","nucleus","39.8122","1.1166","0","7.41082","Transcriptional repressor and activator; involved in repression of flocculation-related genes, and activation of stress responsive genes; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p"
"SDA1","YGR245C","below threshold","17.53","5.0791","nucleus,nucleolus","128.153","nucleus,nucleolus","100.368","cytosol","42.2525","nucleus,nucleolus","43.959","cytosol","16.47","0.93","0","7.01","cytosol","17.96","1.02","0","4.7","cytosol","18.55","1.05","0","","below threshold","below threshold","16.8445","0.960388","0","1.56868","Highly conserved nuclear protein required for actin cytoskeleton organization and passage through Start, plays a critical role in G1 events, binds Nap1p, also involved in 60S ribosome biogenesis"
"RPN7","YPR108W","below threshold","15.32","3.71121","cytosol,nucleolus","207.994","nucleus","129.48","nucleus","87.1774","nucleus","55.5626","cytosol","17.33","1.13","0","5.59","cytosol","17.25","1.12","0","3.6","cytosol","13.54","0.88","0","","below threshold","below threshold","17.6883","1.15399","0","3.67569","Essential, non-ATPase regulatory subunit of the 26S proteasome, similar to another S. cerevisiae regulatory subunit, Rpn5p, as well as to mammalian proteasome subunits"
"UTP11","YKL099C","below threshold","15.92","4.06775","nucleus,nucleolus","119.33","nucleus,nucleolus","80.8501","nucleus,nucleolus","55.5605","#N/A","0","cytosol","16.04","1","0","5.15","cytosol","15.93","1","0","3.39","cytosol","16.96","1.06","0","","below threshold","below threshold","16.2551","1.02075","0","3.07674","Subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit"
"BMT5","YIL096C","","","","nucleus,nucleolus","144.908","nucleus,nucleolus","150.279","nucleus","36.9149","#N/A","0","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; associates with precursors of the 60S ribosomal subunit; predicted to be involved in ribosome biogenesis"
"RPL41A","YDL184C","cytosol","617.99","172.126","nucleus,nucleolus","209.249","nucleus,nucleolus","362.478","nucleus,nucleolus","22.1788","#N/A","0","cytosol","529.13","0.85","0","190.96","cytosol","653.55","1.05","0","169.9","cytosol","441.32","0.71","0","","cytosol","cytosol","609.783","0.986708","0","147.945","Ribosomal protein L47 of the large (60S) ribosomal subunit, identical to Rpl41Bp and has similarity to rat L41 ribosomal protein; comprised of only 25 amino acids; rpl41a rpl41b double null mutant is viable"
"NOP14","YDL148C","below threshold","16.45","","nucleus,nucleolus","135.665","missing","","nucleus,nucleolus","66.4893","#N/A","0","cytosol","15.77","0.95","0","","cytosol","17.34","1.05","0","","cytosol","15.68","0.95","0","","","","","","","","Nucleolar protein, forms a complex with Noc4p that mediates maturation and nuclear export of 40S ribosomal subunits; also present in the small subunit processome complex, which is required for processing of pre-18S rRNA"
"NOC4","YPR144C","below threshold","15.8","","nucleus,nucleolus","66.2347","missing","","nucleus,nucleolus","55.6641","#N/A","0","cytosol","16.62","1.05","0","","cytosol","16.65","1.05","0","","cytosol","17.17","1.08","0","","","","","","","","Nucleolar protein, forms a complex with Nop14p that mediates maturation and nuclear export of 40S ribosomal subunits"
"MAK11","YKL021C","nucleus","49.92","12.3183","nucleolus,nuclear periphery","81.2714","nucleus,nucleolus","39.9824","below threshold","13.39","below threshold","25.1916","nucleus","36.57","0.73","0","9.42","nucleus","51.24","1.02","0","10.64","nucleus","30.21","0.6","-1","","nucleus","nucleus","47.035","0.942068","0","11.4869","Protein involved in an early, nucleolar step of 60S ribosomal subunit biogenesis; essential for cell growth and replication of killer M1 dsRNA virus; contains four beta-transducin repeats"
"SOK1","YDR006C","nucleus","30.79","6.43597","nucleus,nucleolus","65.423","nucleus","37.7436","nucleus","36.2351","#N/A","0","nucleus","26.57","0.86","0","8.87","nucleus","33.39","1.08","0","6.01","nucleus","28.91","0.93","0","","nucleus","nucleus","38.0961","1.23704","0","8.10145","Protein whose overexpression suppresses the growth defect of mutants lacking protein kinase A activity; involved in cAMP-mediated signaling; localized to the nucleus; similar to the mouse testis-specific protein PBS13"
"WTM2","YOR229W","","","","nucleus,nucleolus","113.608","nucleolus","103.121","nucleus","25.6165","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"RSM27","YGR215W","mitochondria","38.5","9.65595","nucleus,nucleolus","75.5927","missing","0","cytosol","21.4929","#N/A","0","mitochondria","34.65","0.9","0","11.02","mitochondria","35.38","0.91","0","8.39","mitochondria","42.97","1.11","0","","mitochondria","mitochondria","29.1413","0.756759","0","6.52694","Mitochondrial ribosomal protein of the small subunit"
"POP1","YNL221C","cytosol","19.85","5.37992","nucleus,nucleolus","45.4757","missing","","nucleus","31.4331","#N/A","0","cytosol","25.89","1.3","0","9.92","cytosol","19.06","0.96","0","4.69","cytosol","22.11","1.11","0","","cytosol","cytosol","20.7483","1.04473","0","4.36011","Subunit of both RNase MRP, which cleaves pre-rRNA, and nuclear RNase P, which cleaves tRNA precursors to generate mature 5' ends; binds to the RPR1 RNA subunit in RNase P"
"RPA14","YDR156W","below threshold","17.52","4.65202","nucleus,nucleolus","119.89","nucleus,nucleolus","93.9432","below threshold","62.9141","nucleus,nucleolus","49.6722","cytosol","15.28","0.87","0","5.94","cytosol","13.96","0.79","0","3.13","cytosol","17.49","0.99","0","","below threshold","below threshold","16.3858","0.934768","0","2.85311","RNA polymerase I subunit A14"
"UTP4","YDR324C","below threshold","17.09","4.35688","nucleus,nucleolus","73.1715","nucleus,nucleolus","79.6913","below threshold","14.6054","#N/A","0","cytosol","14.99","0.87","0","4.73","cytosol","15.41","0.9","0","3.37","cytosol","15.83","0.92","0","","below threshold","below threshold","17.3543","1.0149","0","2.6324","Subunit of U3-containing 90S preribosome and Small Subunit (SSU) processome complexes involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript"
"WTM1","YOR230W","nucleus","110.42","46.0116","nucleus,nucleolus","359.646","nucleus","424.41","punctate,nucleus","117.201","#N/A","0","punctate","161.26","1.46","1","80.05","nucleus","152.9","1.38","1","48.73","punctate","","","","","punctate","nucleus","109.311","0.989908","0","23.2122","Transcriptional modulator involved in regulation of meiosis, silencing, and expression of RNR genes; required for nuclear localization of the ribonucleotide reductase small subunit Rnr2p and Rnr4p; contains WD repeats"
"SLX9","YGR081C","nucleus","61.76","13.7876","nucleus,nucleolus","74.7733","nucleus","23.9897","nucleus,nucleolus","50.9273","#N/A","0","nucleus","42.19","0.68","0","15.17","nucleus","43.91","0.71","0","8.87","punctate","","","","","nucleus","nucleus","54.8391","0.88786","0","9.58199","Protein required for pre-rRNA processing; associated with the 90S pre-ribosome and 43S small ribosomal subunit precursor; interacts with U3 snoRNA; deletion mutant has synthetic fitness defect with an sgs1 deletion mutant"
"UTP15","YMR093W","below threshold","15.32","2.94591","nucleolus","67.9362","nucleus,nucleolus","21.9501","nucleus","74.4447","nucleolus","30.7552","cytosol","18.14","1.18","0","7.37","cytosol","14.12","0.92","0","2.1","cytosol","15.31","0.99","0","","below threshold","below threshold","18.9135","1.23441","0","2.65318","Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"HHF2","YNL030W","nucleus","529.4","269.564","nucleus,nucleolus","125.032","nucleus,nucleolus","108.896","nucleus","29.2474","#N/A","0","nucleus","406.77","0.76","0","360.62","nucleus","533.01","1","0","261.41","nucleus","386.31","0.72","0","","nucleus","nucleus","544.87","1.02921","0","216.057","Histone H4, core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF1); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity"
"SSF1","YHR066W","nucleus","64.55","14.1615","nucleus,nucleolus","94.707","ER","0","nucleus,nucleolus","28.6514","#N/A","0","nucleus","37.62","0.58","-1","12.43","nucleus","72.91","1.12","0","13.64","punctate","","","","","nucleus","nucleus","64.6915","1.00211","0","13.1496","Constituent of 66S pre-ribosomal particles, required for ribosomal large subunit maturation; functionally redundant with Ssf2p; member of the Brix family"
"LOC1","YFR001W","nucleus","52.01","13.2609","nucleus,nucleolus","158.269","cell periphery,vacuole","0","nucleus,nucleolus","86.4048","nucleus,nucleolus","52.713","nucleus","41.34","0.79","0","14.18","nucleus","43.98","0.84","0","7.94","punctate","","","","","nucleus","nucleus","52.6194","1.01165","0","9.92909","Nuclear protein involved in asymmetric localization of ASH1 mRNA; binds double-stranded RNA in vitro; constituent of 66S pre-ribosomal particles"
"MOT1","YPL082C","nucleus","77.74","22.294","nucleus,nucleolus","52.8213","missing","28.8215","nucleus","23.6142","#N/A","0","nucleus","52.01","0.66","0","15.86","nucleus","91.8","1.18","0","18.3","nucleus","47.61","0.61","-1","","nucleus","nucleus","79.6124","1.024","0","12.8676","Essential abundant protein involved in regulation of transcription, removes Spt15p (TBP) from DNA via its C-terminal ATPase activity, forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity"
"SUT1","YGL162W","cytosol","18.6","4.32979","nucleolus","24.1685","cell periphery,vacuole","0","nucleus","22.7152","#N/A","0","cytosol","18.17","0.97","0","4.88","cytosol","14.27","0.76","0","2.48","cytosol","14.8","0.79","0","","cytosol","cytosol","17.6874","0.950771","0","2.69306","Transcription factor of the Zn[II]2Cys6 family involved in sterol uptake; involved in induction of hypoxic gene expression"
"HDA1","YNL021W","nucleus","33.47","9.23915","nucleus,nucleolus","100.023","below threshold","0","nucleus","24.5587","nucleus","40.1505","nucleus","","","0","","nucleus","","","0","","nucleus","","","","","nucleus","nucleus","","","0","","Putative catalytic subunit of a class II histone deacetylase complex that also contains Hda2p and Hda3p; Hda1p interacts with the Hda2p-Hda3p subcomplex to form an active tetramer; deletion increases histone H2B, H3 and H4 acetylation"
"UTP25","YIL091C","nucleolus","48.63","11.3276","nucleus,nucleolus","91.784","ER,vacuole","115.268","nucleolus","53.8632","#N/A","0","nucleolus","41.67","0.85","0","10.94","nucleolus","58.73","1.2","0","7.47","nucleolus","25.93","0.53","-1","","nucleolus","nucleolus","57.0519","1.17311","0","8.52102","Nucleolar protein of unknown function; proposed to function as an RNA helicase based on structure prediction and remote homology searches; essential for viability"
