Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"LYS12","YIL094C","mitochondria","230.98","68.396","mitochondria","98.1762","missing","","below threshold","15.9498","#N/A","","mitochondria","310.57","1.34","0","105.63","mitochondria","151.16","0.65","0","43.18","mitochondria","311.97","1.35","0","","mitochondria","mitochondria","275.859","1.19428","0","69.6765","Homo-isocitrate dehydrogenase, an NAD-linked mitochondrial enzyme required for the fourth step in the biosynthesis of lysine, in which homo-isocitrate is oxidatively decarboxylated to alpha-ketoadipate"
"RPL17B","YJL177W","cytosol","311.99","81.4165","mitochondria","184.36","mitochondria","14.6454","nucleus","81.3197","#N/A","24.0501","cytosol","159.53","0.51","-1","68.79","cytosol","263.44","0.84","0","46.85","cytosol","207.2","0.66","0","","cytosol","cytosol","246.106","0.788804","0","31.5168","Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl17Ap and has similarity to E. coli L22 and rat L17 ribosomal proteins"
"ACO2","YJL200C","mitochondria","451.36","124.745","mitochondria","97.3504","mitochondria","127.478","cytosol","333.902","#N/A","54.0445","mitochondria","368.92","0.81","0","117.72","mitochondria","414.75","0.91","0","109.89","mitochondria","102.58","0.22","-1","","mitochondria","mitochondria","502.304","1.11285","0","91.6873","Putative mitochondrial aconitase isozyme; similarity to Aco1p, an aconitase required for the TCA cycle; expression induced during growth on glucose, by amino acid starvation via Gcn4p, and repressed on ethanol"
"CBP1","YJL209W","mitochondria","24.04","5.30345","mitochondria","23.8857","mitochondria","9.34903","below threshold","17.6541","#N/A","25.6598","mitochondria","24.26","1","0","6.62","mitochondria","26.7","1.11","0","4.19","mitochondria","19.37","0.8","0","","mitochondria","mitochondria","23.4268","0.973955","0","3.59352","Mitochondrial protein that interacts with the 5'-untranslated region of the COB mRNA and has a role in its stability and translation; found in a complex at the inner membrane along with Pet309p"
"AIM23","YJL131C","mitochondria","19.3","4.88545","mitochondria","66.2327","mitochondria","10.8626","below threshold","18.8151","#N/A","26.3004","mitochondria","15.73","0.81","0","4.6","mitochondria","19.11","0.98","0","4","mitochondria","26.38","1.36","0","","mitochondria","mitochondria","18.2142","0.943222","0","3.92181","Putative protein of unknown function; the authentic non-tagged protein is detected in highly purified mitochondria; null mutant is viable, displays severe respiratory growth defect and elevated frequency of mitochondrial genome loss"
"FMP33","YJL161W","below threshold","16.85","3.82962","mitochondria","119.262","mitochondria","6.56542","mitochondria","18.6291","#N/A","24.9928","cytosol","16.07","0.95","0","6.74","cytosol","15.22","0.9","0","2.92","cytosol","18.78","1.11","0","","below threshold","below threshold","16.0381","0.951034","0","2.47526","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"PET191","YJR034W","below threshold","18.25","","mitochondria","101.179","missing","302.665","mitochondria","19.9585","#N/A","0","cytosol","15.34","0.84","0","","cytosol","18.26","0.99","0","","cytosol","14.84","0.81","0","","","","","","","","Protein required for assembly of cytochrome c oxidase; exists as an oligomer that is integral to the mitochondrial inner membrane and faces the intermembrane space; contains a twin Cx9C motif"
"AIM25","YJR100C","below threshold","15.77","4.05953","mitochondria","101.748","mitochondria","129.808","mitochondria","18.6888","#N/A","38.2485","cytosol","16.41","1.04","0","5.24","cytosol","17.16","1.08","0","3.56","cytosol","17.39","1.1","0","","below threshold","below threshold","16.567","1.05035","0","2.47417","Putative protein of unknown function; non-tagged protein is detected in purified mitochondria in high-throughput studies; similar to murine NOR1; null mutant is viable and displays elevated frequency of mitochondrial genome loss"
"RSM26","YJR101W","mitochondria","43.98","12.7435","mitochondria","71.8109","missing","0","missing","","#N/A","32.2441","mitochondria","44.62","1.01","0","13.8","mitochondria","46.3","1.05","0","6.72","mitochondria","38.87","0.88","0","","mitochondria","mitochondria","42.1911","0.95929","0","7.05104","Mitochondrial ribosomal protein of the small subunit"
"RSM7","YJR113C","mitochondria","49.7","9.87736","mitochondria","76.8793","mitochondria","6.23175","mitochondria","22.0135","#N/A","25.8493","mitochondria","56.76","1.14","0","18.49","mitochondria","34.35","0.69","0","8.29","mitochondria","44.07","0.88","0","","mitochondria","mitochondria","46.8012","0.941515","0","8.33887","Mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S7 ribosomal protein"
"ATP2","YJR121W","mitochondria","549.16","245.633","mitochondria","190.516","missing","","missing","","#N/A","49.6392","mitochondria","651.16","1.18","0","376.03","mitochondria","488.23","0.88","0","149.95","mitochondria","774.51","1.41","0","","mitochondria","mitochondria","446.557","0.813156","0","107.786","Beta subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated"
"IBA57","YJR122W","below threshold","16.16","3.31694","mitochondria","38.6153","mitochondria","","mitochondria","20.7607","#N/A","40.6766","cytosol","17.55","1.08","0","5.93","cytosol","16.05","0.99","0","3.57","cytosol","18.17","1.12","0","","below threshold","below threshold","15.9607","0.987478","0","1.84597","Mitochondrial matrix protein involved in the incorporation of iron-sulfur clusters into mitochondrial aconitase-type proteins; activates the radical-SAM family members Bio2p and Lip5p; interacts with Ccr4p in the two-hybrid system"
"MGM101","YJR144W","mitochondria","64.38","25.3067","mitochondria","107.779","missing","155.807","missing","","#N/A","45.0459","mitochondria","63.72","0.98","0","33.94","mitochondria","97.02","1.5","1","14.96","mitochondria","107.6","1.67","1","","mitochondria","mitochondria","","","0","","Protein involved in mitochondrial genome maintenance; component of the mitochondrial nucleoid, required for the repair of oxidative mtDNA damage"
"SSC1","YJR045C","below threshold","16.6","3.03884","mitochondria","121.085","missing","","below threshold","17.6672","#N/A","71.7792","cytosol","15.85","0.95","0","4.91","cytosol","17.91","1.07","0","3.1","cytosol","15.52","0.93","0","","below threshold","below threshold","17.1438","1.03218","0","2.16668","Hsp70 family ATPase, constituent of the import motor component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); involved in protein translocation and folding; subunit of SceI endonuclease"
"OSM1","YJR051W","mitochondria","21.65","","mitochondria","64.819","mitochondria","105.348","ER,punctate","35.1222","#N/A","60.6574","mitochondria","21.78","1","0","","mitochondria","17.99","0.83","0","","mitochondria","22.18","1.02","0","","","","","","","","Fumarate reductase, catalyzes the reduction of fumarate to succinate, required for the reoxidation of intracellular NADH under anaerobic conditions; mutations cause osmotic sensitivity"
"AIM24","YJR080C","mitochondria","39.45","9.98036","mitochondria","108.877","missing","0","mitochondria","18.7831","#N/A","32.1554","mitochondria","34.97","0.88","0","12.86","mitochondria","46.18","1.17","0","8.44","mitochondria","70.63","1.79","1","","mitochondria","mitochondria","41.0452","1.0401","0","5.61604","Protein of unknown function; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; null mutant displays reduced respiratory growth and elevated frequency of mitochondrial genome loss"
"MAE1","YKL029C","mitochondria","73.08","22.1199","mitochondria","115.557","missing","119.38","cytosol,punctate","116.187","#N/A","68.493","mitochondria","52.45","0.71","0","21.39","mitochondria","98.65","1.34","1","20.13","mitochondria","84.74","1.15","0","","mitochondria","mitochondria","83.0249","1.13587","0","17.4732","Mitochondrial malic enzyme, catalyzes the oxidative decarboxylation of malate to pyruvate, which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids"
"MRPL31","YKL138C","mitochondria","54.89","13.1914","mitochondria","68.1413","missing","0","missing","","#N/A","23.7403","mitochondria","55.8","1.01","0","18.68","mitochondria","42.1","0.76","0","6.13","mitochondria","52.53","0.95","0","","mitochondria","mitochondria","49.6681","0.90482","0","6.71734","Mitochondrial ribosomal protein of the large subunit"
"SDH3","YKL141W","below threshold","14.8","4.11404","mitochondria","94.1809","missing","7.03524","mitochondria","24.8346","#N/A","24.5666","cytosol","16.61","1.12","0","5.06","cytosol","14.55","0.98","0","2.39","cytosol","16.29","1.1","0","","below threshold","below threshold","15.3942","1.03978","0","1.84723","Cytochrome b subunit of succinate dehydrogenase (Sdh1p, Sdh2p, Sdh3p, Sdh4p), which couples the oxidation of succinate to the transfer of electrons to ubiquinone"
"SDH1","YKL148C","","","","mitochondria","102.932","mitochondria","7.8477","ambiguous","24.0312","#N/A","25.7951","","","","","","","","","","","","","","","","","","","","","",""
"MCR1","YKL150W","mitochondria","23.22","7.56696","mitochondria","157.249","mitochondria","291.358","ambiguous,mitochondria","65.4847","#N/A","80.4224","mitochondria","36.66","1.57","1","17.39","mitochondria","25.69","1.1","0","5.57","mitochondria","41.34","1.77","1","","mitochondria","mitochondria","25.581","1.10116","0","4.16288","Mitochondrial NADH-cytochrome b5 reductase, involved in ergosterol biosynthesis"
"RSM22","YKL155C","mitochondria","32.79","6.78923","mitochondria","45.0814","mitochondria","0","missing","0","#N/A","24.847","mitochondria","34.28","1.04","0","9.06","mitochondria","34.33","1.04","0","5.21","mitochondria","21.86","0.66","-1","","mitochondria","mitochondria","34.9121","1.06455","0","4.69858","Mitochondrial ribosomal protein of the small subunit; also predicted to be an S-adenosylmethionine-dependent methyltransferase"
"ACP1","YKL192C","mitochondria","222.89","68.2375","mitochondria","167.805","mitochondria","451.258","mitochondria","24.1103","#N/A","80.9306","mitochondria","264.39","1.18","0","118.82","mitochondria","121.83","0.54","-1","14.56","mitochondria","278.74","1.25","0","","mitochondria","mitochondria","188.958","0.847711","0","47.3598","Mitochondrial matrix acyl carrier protein, involved in biosynthesis of octanoate, which is a precursor to lipoic acid; activated by phosphopantetheinylation catalyzed by Ppt2p"
"NFU1","YKL040C","mitochondria","79.61","","mitochondria","122.798","mitochondria","119.39","cytosol,mitochondria","45.2962","#N/A","44.7551","mitochondria","87.04","1.09","0","","mitochondria","89.07","1.11","0","","mitochondria","70.18","0.88","0","","","","","","","","Protein involved in iron metabolism in mitochondria; similar to NifU, which is a protein required for the maturation of the Fe/S clusters of nitrogenase in nitrogen-fixing bacteria"
"MDH1","YKL085W","mitochondria","257.7","100.276","mitochondria","107.098","punctate,mitochondria","43.3417","cytosol,mitochondria","34.1161","#N/A","34.5756","mitochondria","362.02","1.4","0","176.97","mitochondria","241.92","0.93","0","48.34","mitochondria","317.78","1.23","0","","mitochondria","mitochondria","263.211","1.02133","0","77.3662","Mitochondrial malate dehydrogenase, catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated"
"AAT1","YKL106W","mitochondria","42.06","9.51256","mitochondria","63.7429","punctate,mitochondria","15.4834","mitochondria","26.0869","#N/A","28.2166","mitochondria","45.52","1.08","0","12.6","mitochondria","39.46","0.93","0","5.7","mitochondria","33.94","0.8","0","","mitochondria","mitochondria","44.2734","1.0525","0","6.19072","Mitochondrial aspartate aminotransferase, catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis"
"Oct1","YKL134C","","","","mitochondria","48.2093","mitochondria","0","below threshold","23.2608","#N/A","38.2081","","","","","","","","","","","","","","","","","","","","","",""
"MST1","YKL194C","below threshold","15.94","3.59004","mitochondria","61.1667","mitochondria","0","missing","","#N/A","54.5217","cytosol","16.48","1.03","0","8.53","cytosol","18.47","1.15","0","3.36","cytosol","15.64","0.98","0","","below threshold","below threshold","17.1013","1.07255","0","2.86692","Mitochondrial threonyl-tRNA synthetase"
"CCP1","YKR066C","below threshold","16.78","3.7255","mitochondria","154.899","mitochondria","365.301","mitochondria","58.9489","#N/A","81.6038","cytosol","15.65","0.93","0","5.1","cytosol","18.67","1.11","0","2.93","cytosol","25.54","1.52","0","","below threshold","below threshold","17.0712","1.01679","0","3.87058","Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria, involved in the response to oxidative stress"
"MRPL20","YKR085C","below threshold","17.23","3.0556","mitochondria","75.0385","mitochondria","7.93896","missing","0","#N/A","25.8076","cytosol","15.94","0.92","0","6.22","cytosol","16.62","0.96","0","3.31","cytosol","16.27","0.94","0","","below threshold","below threshold","16.4694","0.955516","0","2.13542","Mitochondrial ribosomal protein of the large subunit"
"OMA1","YKR087C","mitochondria","18.45","","mitochondria","93.4096","missing","9.36176","mitochondria","25.7297","#N/A","25.8327","mitochondria","17.48","0.94","0","","mitochondria","19.79","1.07","0","","mitochondria","18.66","1.01","0","","","","","","","","Metalloendopeptidase of the mitochondrial inner membrane, involved in turnover of membrane-embedded proteins; member of a family of predicted membrane-bound metallopeptidases in prokaryotes and higher eukaryotes"
"ISA1","YLL027W","mitochondria","56.46","13.001","mitochondria","67.6038","mitochondria","","missing","0","#N/A","30.678","mitochondria","53.35","0.94","0","16.81","mitochondria","46.65","0.82","0","8.74","mitochondria","73.2","1.29","0","","mitochondria","mitochondria","51.8035","0.917475","0","7.01869","Mitochondrial matrix protein involved in biogenesis of the iron-sulfur (Fe/S) cluster of Fe/S proteins, isa1 deletion causes loss of mitochondrial DNA and respiratory deficiency; depletion reduces growth on nonfermentable carbon sources"
"RRT7","YLL030C","below threshold","16.71","3.76218","mitochondria","51.2217","missing","","cytosol,punctate,mitochondria","18.9639","#N/A","28.8668","cytosol","17.77","1.06","0","7.38","cytosol","16.42","0.98","0","3.42","cytosol","16.52","0.98","0","","below threshold","below threshold","15.1256","0.904614","0","1.50801","Identified in a screen for mutants with increased levels of rDNA transcription; dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data"
"SDH2","YLL041C","mitochondria","93.68","49.6245","mitochondria","100.944","punctate,mitochondria","7.0483","mitochondria","28.7134","#N/A","26.605","mitochondria","94.3","1","0","69.37","vacuole membrane","73.52","0.78","0","33.87","mitochondria","177.8","1.89","1","","mitochondria","mitochondria","57.5841","0.614667","-1","16.5725","Iron-sulfur protein subunit of succinate dehydrogenase (Sdh1p, Sdh2p, Sdh3p, Sdh4p), which couples the oxidation of succinate to the transfer of electrons to ubiquinone"
"REX2","YLR059C","nucleus:mitochondria","82.9","21.1131","mitochondria","136.268","missing","256.288","mitochondria","18.7016","#N/A","77.4902","nucleus.mitochondria","71.64","0.86","0","22.1","nucleus.mitochondria","78.1","0.94","0","15.77","nucleus,mitochondria","82.18","0.99","0","","nucleus:mitochondria","nucleus:mitochondria","72.7668","0.877683","0","8.37664","3'-5' RNA exonuclease; involved in 3'-end processing of U4 and U5 snRNAs, 5S and 5.8S rRNAs, and RNase P and RNase MRP RNA; localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants; RNase D exonuclease"
"MIA40","YKL195W","below threshold","16.18","3.97257","mitochondria","96.0036","mitochondria","","missing","","#N/A","40.8811","cytosol","16.31","1","0","5.82","cytosol","17.66","1.09","0","3.16","cytosol","15.5","0.95","0","","below threshold","below threshold","16.7989","1.03791","0","2.63138","Essential protein of the mitochondrial intermembrane space (IMS); promotes retention of newly imported proteins; may do so by stabilizing client protein folding as part of a disulfide relay system or transferring metal to client proteins"
"MRPL13","YKR006C","mitochondria","21.21","4.67235","mitochondria","76.5045","mitochondria","","missing","","#N/A","38.2668","mitochondria","20.36","0.95","0","7.01","mitochondria","18.66","0.87","0","4.35","mitochondria","16.46","0.77","-1","","mitochondria","mitochondria","21.7269","1.02371","0","3.68721","Mitochondrial ribosomal protein of the large subunit, not essential for mitochondrial translation"
"PAM17","YKR065C","below threshold","15.92","","mitochondria","171.082","missing","62.8489","mitochondria","31.7706","#N/A","28.4913","cytosol","15.79","0.99","0","","cytosol","16.5","1.03","0","","cytosol","16.29","1.02","0","","","","","","","","Constituent of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); proposed alternatively to be a component of the import motor (PAM complex) or to interact with and modulate the core TIM23 complex"
"BMT6","YLR063W","","","","mitochondria","73.081","mitochondria","73.255","mitochondria","20.8104","#N/A","30.0503","","","","","","","","","","","","","","","","","","","","","","Putative S-adenosylmethionine-dependent methyltransferase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLR063W is not an essential gene"
"PUT1","YLR142W","mitochondria","27.93","8.89893","mitochondria","53.1186","mitochondria","63.3397","mitochondria","22.3218","#N/A","43.4804","mitochondria","39.46","1.41","1","22.36","mitochondria","38.39","1.37","1","11.07","mitochondria","1258.2","45.04","1","","mitochondria","mitochondria","26.9208","0.963804","0","5.95464","Proline oxidase, nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source"
"MAS1","YLR163C","","","","mitochondria","81.5374","missing","","missing","","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"SHH4","YLR164W","","","","mitochondria","60.0408","mitochondria","11.6361","mitochondria","15.3517","#N/A","24.7473","","","","","","","","","","","","","","","","","","","","","","Mitochondrial inner membrane of unknown function; similar to Tim18p and Sdh4p; expression induced by nitrogen limitation in a GLN3, GAT1-dependent manner"
"MDL1","YLR188W","below threshold","17.43","4.38823","mitochondria","99.157","missing","","mitochondria","22.5559","#N/A","31.5725","cytosol","13.5","0.77","0","4.47","cytosol","15.26","0.87","0","2.15","cytosol","15.48","0.88","0","","below threshold","below threshold","15.3279","0.878907","0","1.35165","Mitochondrial inner membrane half-type ATP-binding cassette (ABC) transporter, mediates export of peptides generated upon proteolysis of mitochondrial proteins, plays a role in the regulation of cellular resistance to oxidative stress"
"COQ9","YLR201C","mitochondria","36.8","10.2935","mitochondria","135.28","mitochondria","6.52581","missing","","#N/A","27.5601","mitochondria","41.11","1.11","0","15.21","mitochondria","33.53","0.91","0","6.67","mitochondria","44.75","1.21","0","","mitochondria","mitochondria","39.9139","1.08446","0","5.54634","Protein required for ubiquinone (coenzyme Q) biosynthesis and respiratory growth; localizes to the matrix face of the mitochondrial inner membrane in a large complex with ubiquinone biosynthetic enzymes"
"MSS51","YLR203C","mitochondria","74.68","19.3671","mitochondria","97.3948","missing","87.4724","mitochondria","25.1417","#N/A","","mitochondria","91.72","1.22","0","31.32","vacuole membrane","70.02","0.93","0","10.58","mitochondria","64.22","0.85","0","","mitochondria","mitochondria","86.5387","1.15862","0","16.2368","Specific translational activator for the mitochondrial COX1 mRNA; loosely associated with the matrix face of the mitochondrial inner membrane; influences both COX1 mRNA translation and Cox1p assembly into cytochrome c oxidase"
"QRI5","YLR204W","mitochondria","18.64","4.28211","mitochondria","74.2934","missing","106.004","mitochondria","19.9285","#N/A","28.1591","mitochondria","19","1.01","0","6.27","mitochondria","18.32","0.98","0","4.12","mitochondria","17.37","0.93","0","","mitochondria","mitochondria","16.2677","0.872346","0","3.56606","Mitochondrial inner membrane protein, required for accumulation of spliced COX1 mRNA; may have an additional role in translation of COX1 mRNA"
"PET309","YLR067C","mitochondria","21.15","","mitochondria","29.9967","punctate,mitochondria","26.7571","missing","0","#N/A","26.5999","mitochondria","18.52","0.87","0","","mitochondria","17.11","0.8","-1","","mitochondria","18.91","0.89","0","","","","","","","","Specific translational activator for the COX1 mRNA, also influences stability of intron-containing COX1 primary transcripts; localizes to the mitochondrial inner membrane; contains seven pentatricopeptide repeats (PPRs)"
"FMP25","YLR077W","","","","mitochondria","67.8241","mitochondria","13.4665","mitochondria","23.2305","#N/A","25.5126","","","","","","","","","","","","","","","","","","","","","",""
"ALT1","YLR089C","below threshold","14.33","3.31104","mitochondria","146.141","mitochondria","168.677","punctate,nucleus,mitochondria","39.1091","#N/A","71.0711","cytosol","16.16","1.12","0","5.27","cytosol","11.87","0.82","0","2.67","cytosol","23.54","1.64","0","","below threshold","below threshold","15.5328","1.08332","0","2.51426","Alanine transaminase (glutamic pyruvic transaminase); involved in alanine biosynthetic and catabolic processes; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"SLS1","YLR139C","mitochondria","21.31","6.41512","mitochondria","38.213","missing","27.3388","mitochondria","25.6792","#N/A","31.111","mitochondria","19.85","0.93","0","5.65","mitochondria","23.15","1.08","0","4.39","mitochondria","21.81","1.02","0","","mitochondria","mitochondria","17.0698","0.800608","0","2.23424","Mitochondrial membrane protein that coordinates expression of mitochondrially-encoded genes; may facilitate delivery of mRNA to membrane-bound translation machinery"
"LIP2","YLR239C","mitochondria","17.74","5.05515","mitochondria","97.9159","mitochondria","63.5978","ambiguous,mitochondria","24.6608","#N/A","32.758","mitochondria","20.27","1.14","0","5.73","mitochondria","19.81","1.11","0","3.14","mitochondria","19.97","1.12","0","","mitochondria","mitochondria","19.7839","1.11463","0","2.88372","Lipoyl ligase, involved in the modification of mitochondrial enzymes by the attachment of lipoic acid groups"
"MRPL15","YLR312W-A","mitochondria","50.71","15.3282","mitochondria","60.7638","mitochondria","127.564","missing","0","#N/A","39.4783","mitochondria","47.83","0.94","0","19.18","mitochondria","54.78","1.08","0","7.9","mitochondria","51.05","1","0","","mitochondria","mitochondria","53.7319","1.05936","0","6.40776","Mitochondrial ribosomal protein of the large subunit"
"ILV5","YLR355C","","","","mitochondria","80.0242","missing","","mitochondria","17.0662","#N/A","30.9516","","","","","","","","","","","","","","","","","","","","","",""
"NAM2","YLR382C","mitochondria","22.13","","mitochondria","41.4285","mitochondria","6.38653","missing","","#N/A","26.9934","mitochondria","19.68","0.88","0","","mitochondria","19.79","0.89","0","","mitochondria","19.66","0.88","0","","","","","","","","Mitochondrial leucyl-tRNA synthetase, also has a direct role in splicing of several mitochondrial group I introns; indirectly required for mitochondrial genome maintenance"
"ATP10","YLR393W","mitochondria","22.25","9.88406","mitochondria","55.9845","mitochondria","65.1924","mitochondria","21.1419","#N/A","30.1213","mitochondria","22.05","0.99","0","10.76","mitochondria","19.91","0.89","0","3.55","mitochondria","33.66","1.51","1","","mitochondria","mitochondria","19.8599","0.892117","0","3.89944","Mitochondrial inner membrane protein required for assembly of the F0 sector of mitochondrial F1F0 ATP synthase, interacts genetically with ATP6"
"COX8","YLR395C","mitochondria","46.45","16.0951","mitochondria","135.151","missing","12.6315","mitochondria","23.5315","#N/A","26.3633","mitochondria","45.05","0.96","0","19.8","mitochondria","34.95","0.75","0","10.34","mitochondria","53.23","1.14","0","","mitochondria","mitochondria","25.3814","0.546277","-1","5.83626","Subunit VIII of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain"
"YLR415C","YLR415C","below threshold","14.53","4.01321","mitochondria","44.6274","mitochondria","4.42501","mitochondria","18.3697","#N/A","25.0784","cytosol","16.59","1.14","0","5.68","cytosol","15.47","1.06","0","3.38","cytosol","15.55","1.07","0","","below threshold","below threshold","14.0851","0.969048","0","1.71926","Putative protein of unknown function; YLR415C is not an essential gene"
"MRPL4","YLR439W","mitochondria","45.49","13.3136","mitochondria","56.6757","mitochondria","0","missing","","#N/A","31.7259","mitochondria","46.76","1.02","0","13.38","mitochondria","56.78","1.24","0","10.09","mitochondria","47.46","1.04","0","","mitochondria","mitochondria","50.5755","1.11154","0","6.15526","Mitochondrial ribosomal protein of the large subunit"
"ATP14","YLR295C","below threshold","18.16","3.83289","mitochondria","100.358","missing","","missing","","#N/A","83.4158","cytosol","16.3","0.89","0","5.52","cytosol","16.08","0.88","0","3.61","cytosol","17.24","0.94","0","","below threshold","below threshold","15.9763","0.879223","0","1.85929","Subunit h of the F0 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis"
"ACO1","YLR304C","punctate","22.59","6.86656","mitochondria","94.8462","mitochondria","","mitochondria","25.2246","#N/A","64.8059","punctate","20.76","0.91","0","7.48","punctate","20.59","0.91","0","6.88","punctate","19.03","0.84","0","","punctate","punctate","25.4702","1.12716","0","3.5212","Aconitase, required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; phosphorylated; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy"
"RPM2","YML091C","mitochondria","35.69","9.67786","mitochondria","70.1719","mitochondria","","missing","0","#N/A","39.6509","mitochondria","31.32","0.87","0","11.9","mitochondria","38.83","1.08","0","9.41","mitochondria","27.56","0.77","0","","mitochondria","mitochondria","44.5282","1.2473","0","8.79695","Protein subunit of mitochondrial RNase P, has roles in nuclear transcription, cytoplasmic and mitochondrial RNA processing, and mitochondrial translation; distributed to mitochondria, cytoplasmic processing bodies, and the nucleus"
"MRPL3","YMR024W","mitochondria","68.75","18.2651","mitochondria","60.4197","mitochondria","0","missing","","#N/A","32.4856","mitochondria","","","0","","mitochondria","46.46","0.67","0","6.44","mitochondria","","","","","mitochondria","mitochondria","68.2989","0.993311","0","9.57716","Mitochondrial ribosomal protein of the large subunit"
"IMP2","YMR035W","below threshold","16.36","4.69534","mitochondria","115.563","punctate,mitochondria","11.3477","below threshold","15.4097","#N/A","23.9916","cytosol","17.7","1.08","0","5.32","cytosol","14.6","0.89","0","2.65","cytosol","16.73","1.02","0","","below threshold","below threshold","15.8045","0.965442","0","2.53986","Catalytic subunit of the mitochondrial inner membrane peptidase complex, required for maturation of mitochondrial proteins of the intermembrane space; complex contains Imp1p and Imp2p (both catalytic subunits), and Som1p"
"SOV1","YMR066W","mitochondria","23.23","6.16685","mitochondria","50.2375","punctate,mitochondria","49.056","below threshold","18.3419","#N/A","27.7487","mitochondria","20.87","0.89","0","8.28","mitochondria","22.46","0.96","0","4.66","mitochondria","18.84","0.81","0","","mitochondria","mitochondria","24.0227","1.03357","0","2.46982","Mitochondrial protein of unknown function"
"ABF2","YMR072W","mitochondria","162.34","41.7062","mitochondria","228.835","mitochondria","379.984","punctate,nucleus","70.3454","#N/A","62.2609","mitochondria","145.67","0.89","0","79.21","mitochondria","137.15","0.84","0","26.72","mitochondria","248.89","1.53","1","","mitochondria","mitochondria","120.829","0.744254","0","22.4373","Mitochondrial DNA-binding protein involved in mitochondrial DNA replication and recombination, member of HMG1 DNA-binding protein family; activity may be regulated by protein kinase A phosphorylation"
"MRPL39","YML009C","below threshold","14.05","3.63823","mitochondria","74.5796","missing","180.102","cell periphery,nucleus","35.4074","#N/A","28.6909","cytosol","16.47","1.17","0","5.93","cytosol","15.07","1.07","0","3.05","cytosol","15.59","1.1","0","","below threshold","below threshold","14.0902","1.00237","0","1.48422","Mitochondrial ribosomal protein of the large subunit"
"AIM32","YML050W","below threshold","15.87","3.21253","mitochondria","67.7574","punctate,mitochondria","12.9093","below threshold","19.3865","#N/A","26.212","cytosol","15.92","1","0","5.29","cytosol","17.81","1.12","0","3.05","cytosol","18.84","1.18","0","","below threshold","below threshold","16.3194","1.02777","0","2.17288","Putative protein of unknown function; null mutant is viable and displays elevated frequency of mitochondrial genome loss"
"PIF1","YML061C","nucleus","38.68","","mitochondria","77.5143","mitochondria","48.4816","nucleus,mitochondria","24.6707","#N/A","34.4821","nucleus","39.04","1","0","","nucleus","37.4","0.96","0","","nucleus","29.96","0.77","0","","","","","","","","DNA helicase; exists in two forms; the nuclear form is involved in telomere formation and elongation; acts as a catalytic inhibitor of telomerase; the mitochondrial form is involved in repair and recombination of mitochondrial DNA"
"CPR3","YML078W","","","","mitochondria","216.923","missing","26.5095","nucleus,mitochondria","37.8539","#N/A","29.8236","","","","","","","","","","","","","","","","","","","","","",""
