Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"RTT102","YGR275W","nucleus","29.38","7.54708","nucleus","149.369","nucleus","362.556","nucleus","44.2347","nucleus","63.3392","nucleus","35.38","1.2","0","10.92","nucleus","31.65","1.07","0","6.97","nucleus","47.71","1.62","1","","nucleus","nucleus","30.2146","1.02822","0","6.08876","Component of both the SWI/SNF and RSC chromatin remodeling complexes, suggested role in chromosome maintenance; possible weak regulator of Ty1 transposition"
"CNN1","YFR046C","punctate","18.74","3.64909","cytosol,punctate,nucleus","39.7109","punctate,nucleus","9.16429","punctate","19.7331","below threshold","22.7697","punctate","","","0","","punctate","16.14","0.86","0","3.09","punctate","25.73","1.37","0","","punctate","punctate","18.429","0.982742","0","2.92411","Kinetochore protein of unknown function; associated with the essential kinetochore proteins Nnf1p and Spc24p; phosphorylated by both Clb5-Cdk1 and, to a lesser extent, Clb2-Cdk1."
"NBL1","YHR199C-A","","","","cytosol,punctate,nucleus","44.5793","punctate","50.7118","below threshold","19.274","below threshold","25.6027","","","","","","","","","","","","","","","","","","","","","",""
"RCO1","YMR075W","nucleus","22.74","4.40764","nucleus","61.6488","nucleus","37.5031","nucleus","26.9303","nucleus","30.055","nucleus","25.47","1.12","0","7.5","nucleus","27.55","1.21","0","5.28","nucleus","20.63","0.9","0","","nucleus","nucleus","22.5321","0.990802","0","2.73952","Essential subunit of the histone deacetylase Rpd3S complex; interacts with Eaf3p"
"UBR1","YGR184C","below threshold","14.83","3.77584","nucleus","103.876","nucleus,nucleolus","106.419","nucleus","20.8159","nucleus","39.9458","cytosol","15.91","1.07","0","5.95","cytosol","19.36","1.3","0","3.58","cytosol","16.73","1.12","0","","below threshold","below threshold","17.232","1.16155","0","2.32053","E3 ubiquitin ligase (N-recognin), forms heterodimer with Rad6p to ubiquitinate substrates in the N-end rule pathway; regulates peptide transport via Cup9p ubiquitination; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)"
"HMS2","YJR147W","nucleus:cytosol","29.59","8.11266","nucleus","38.464","punctate,nucleus","26.2706","below threshold","18.5216","below threshold","26.7053","nucleus.cytosol","22.23","0.75","0","6.6","nucleus.cytosol","31.11","1.05","0","8.04","nucleus,cytosol","30.62","1.03","0","","nucleus:cytosol","nucleus:cytosol","26.5609","0.89761","0","6.03696","Protein with similarity to heat shock transcription factors; overexpression suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant"
"SAE2","YGL175C","cytosol","17.95","4.86502","nucleus","58.5666","nucleus,nucleolus","66.7677","below threshold","19.4603","nucleus","31.2922","cytosol","16.22","0.9","0","5.62","cytosol","16.54","0.92","0","3.06","cytosol","19.23","1.07","0","","cytosol","cytosol","18.5186","1.03098","0","3.17369","Endonuclease that processes hairpin DNA structures with the MRX complex; involved in meiotic and mitotic double-strand break repair; phosphorylated in response to DNA damage and required for normal resistance to DNA-damaging agents"
"REF2","YDR195W","nucleus","35.75","8.33245","nucleus","37.7217","nucleus","13.8432","nucleus","37.3879","below threshold","24.3408","nucleus","36.05","1","0","9.26","nucleus","37.96","1.06","0","5.92","nucleus","33.13","0.92","0","","nucleus","nucleus","37.8446","1.05852","0","8.07932","RNA-binding protein involved in the cleavage step of mRNA 3'-end formation prior to polyadenylation, and in snoRNA maturation; part of holo-CPF subcomplex APT, which associates with 3'-ends of snoRNA- and mRNA-encoding genes"
"NSA1","YGL111W","nucleus","53.14","","punctate,nucleus","50.4659","nucleus","28.9756","below threshold","19.2024","below threshold","23.0127","nucleus","41.74","0.78","0","","nucleus","46.05","0.86","0","","punctate","","","","","","","","","","","Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis"
"AEP1","YMR064W","mitochondria","20.75","5.47437","nucleus","28.915","nucleus","20.7491","below threshold","19.8391","#N/A","0","mitochondria","26.6","1.28","0","9.17","mitochondria","21.56","1.03","0","3.43","mitochondria","21.04","1.01","0","","mitochondria","mitochondria","21.9169","1.05586","0","2.96418","Protein required for expression of the mitochondrial OLI1 gene encoding subunit 9 of F1-F0 ATP synthase"
"NAM8","YHR086W","nucleus","30.93","","cytosol,nucleus","59.6161","nucleus","34.3243","nucleus","24.1319","cytosol","30.6242","nucleus","38.87","1.25","0","","nucleus","28.57","0.92","0","","nucleus","20.91","0.67","-1","","","","","","","","RNA binding protein, component of the U1 snRNP protein; mutants are defective in meiotic recombination and in formation of viable spores, involved in the formation of DSBs through meiosis-specific splicing of MER2 pre-mRNA"
"POL30","YBR088C","below threshold","16.29","3.49751","punctate,nucleus","195.007","punctate,nucleus","272.484","punctate,nucleus","120.457","punctate,nucleus","69.4493","cytosol","16.5","1.01","0","5.64","cytosol","17.98","1.1","0","3.82","cytosol","13.86","0.85","0","","below threshold","below threshold","19.0954","1.1709","0","3.38665","Proliferating cell nuclear antigen (PCNA), functions as the sliding clamp for DNA polymerase delta; may function as a docking site for other proteins required for mitotic and meiotic chromosomal DNA replication and for DNA repair"
"MIT1","YEL007W","","","","punctate,nucleus","39.27","nucleus","32.9874","nucleus","31.5146","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"EMI1","YDR512C","","","","nucleus","38.9951","below threshold","12.2268","below threshold","16.6766","below threshold","21.3657","","","","","","","","","","","","","","","","","","","","","",""
"CWC25","YNL245C","nucleus","34.14","9.86568","nucleus","92.7197","nucleus","166.311","nucleus","34.9153","nucleus","42.0515","nucleus","29.97","0.87","0","10.37","nucleus","27.21","0.79","0","7.07","nucleus","20.26","0.59","-1","","nucleus","nucleus","29.7333","0.870791","0","5.80409","Heat-stable protein required for the first step of pre-mRNA splicing; component of a complex containing Cef1p; has similarity to S. pombe Cwf25p"
"PUP2","YGR253C","below threshold","17.32","3.86275","nucleus","141.38","nucleus","270.1","nucleus","133.397","cytosol","51.016","cytosol","17.06","0.98","0","7.93","cytosol","18.34","1.05","0","4.64","cytosol","15.74","0.9","0","","below threshold","below threshold","20.9983","1.21195","0","5.2381","Alpha 5 subunit of the 20S proteasome involved in ubiquitin-dependent catabolism; human homolog is subunit zeta"
"OAF1","YAL051W","below threshold","16.47","","nucleus","61.7757","nucleus","59.7647","nucleus","26.5863","nucleus","32.5486","cytosol","","","","","cytosol","19.39","1.17","0","","cytosol","21.33","1.29","0","","","","","","","","Oleate-activated transcription factor, acts alone and as a heterodimer with Pip2p; activates genes involved in beta-oxidation of fatty acids and peroxisome organization and biogenesis"
"POP6","YGR030C","nucleus","41.01","8.21083","nucleus","40.4085","nucleus","63.7919","nucleus","28.6347","nucleus","36.9795","nucleus","27.53","0.67","0","8.84","nucleus","32.1","0.78","0","5.48","nucleus","20.17","0.49","-1","","nucleus","nucleus","37.5091","0.914558","0","4.44454","Subunit of both RNase MRP, which cleaves pre-rRNA, and nuclear RNase P, which cleaves tRNA precursors to generate mature 5' ends"
"YNR063W","YNR063W","below threshold","15.62","4.03981","nucleus","37.3939","nucleus","43.0709","below threshold","20.3044","#N/A","0","cytosol","18.1","1.15","0","5.79","cytosol","15.93","1.01","0","3.8","cytosol","16.03","1.02","0","","below threshold","below threshold","17.2307","1.10253","0","2.68463","Putative zinc-cluster protein of unknown function"
"RFC4","YOL094C","below threshold","15.85","3.7289","nucleus","76.6194","nucleus","35.6561","nucleus","42.3272","nucleus","35.6226","cytosol","17.03","1.07","0","4.73","cytosol","16.21","1.02","0","3.03","cytosol","19.86","1.25","0","","below threshold","below threshold","16.3544","1.03135","0","2.39563","Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon"
"MAK16","YAL025C","mitochondria","35.7","10.4573","punctate,nucleus","126.102","missing","0","punctate,nucleolus","18.0822","nucleus,nucleolus","41.8846","mitochondria","34.91","0.97","0","14.12","mitochondria","39.51","1.1","0","7.35","mitochondria","41.94","1.17","0","","mitochondria","mitochondria","","","0","","Essential nuclear protein, constituent of 66S pre-ribosomal particles; required for maturation of 25S and 5.8S rRNAs; required for maintenance of M1 satellite double-stranded RNA of the L-A virus"
"SWR1","YDR334W","nucleus","21.47","5.31381","nucleus","35.08","nucleus","12.9515","below threshold","19.2559","nucleus","25.0714","nucleus","20.34","0.94","0","6","nucleus","24.42","1.13","0","4.92","nucleus","18.99","0.88","0","","nucleus","nucleus","23.7789","1.10725","0","2.53215","Swi2/Snf2-related ATPase that is the structural component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A"
"MHF2","YDL160C-A","","","","cytosol,nucleus","88.9636","nucleus","36.8673","nucleus","38.565","below threshold","26.4376","","","","","","","","","","","","","","","","","","","","","",""
"SEF1","YBL066C","","","","nucleus","38.577","nucleus,nucleolus","35.9679","below threshold","19.6084","nucleus","27.7264","","","","","","","","","","","","","","","","","","","","","",""
"RPB9","YGL070C","nucleus","61.66","22.0468","nucleus","122.829","nucleus","215.455","nucleus","44.371","nucleus","56.337","nucleus","63.98","1.03","0","20.48","nucleus","61.51","0.99","0","17.81","nucleus","54.76","0.88","0","","nucleus","nucleus","14.1098","0.228789","-1","1.35607","RNA polymerase II subunit B12.6; contacts DNA; mutations affect transcription start site selection and fidelity of transcription"
"SRB5","YGR104C","nucleus","24.11","6.44597","cytosol,nucleus","85.8194","nucleus","58.6783","nucleus","35.153","below threshold","23.3639","nucleus","23.15","0.95","0","5.31","nucleus","24.13","1","0","3.71","nucleus","27.19","1.12","0","","nucleus","nucleus","27.2495","1.12973","0","6.5521","Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in telomere maintenance"
"CLB5","YPR120C","","","","punctate,nucleus","32.3788","nucleus","13.0093","nucleus","23.7222","below threshold","23.2015","","","","","","","","","","","","","","","","","","","","","",""
"DIG2","YDR480W","nucleus","19.57","4.75693","nucleus","133.441","nucleus","93.1446","nucleus","30.0328","punctate,nucleus","33.5296","nucleus","18.26","0.93","0","5.06","nucleus","18.37","0.93","0","3.8","nucleus","17.96","0.91","0","","nucleus","nucleus","20.0375","1.02315","0","3.30764","Regulatory protein of unknown function, pheromone-inducible, involved in the regulation of mating-specific genes and the invasive growth pathway, required for MAP-kinase imposed repression, inhibits pheromone-responsive transcription"
"CLB1","YGR108W","below threshold","15.51","4.3028","cytosol,nucleus","44.4697","below threshold","5.6598","below threshold","20.1321","#N/A","26.2323","cytosol","17.81","1.14","0","10.1","cytosol","17.55","1.13","0","4.73","cytosol","13.31","0.85","0","","below threshold","below threshold","17.0049","1.09603","0","3.07497","B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M, then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome"
"SPP382","YLR424W","below threshold","15.42","3.69414","nucleus","68.5444","nucleus","13.3121","nucleus","23.6562","mitochondria","27.4243","cytosol","19.11","1.23","0","7.41","cytosol","17.68","1.14","0","3.58","cytosol","17.07","1.1","0","","below threshold","below threshold","18.42","1.19444","0","2.82846","Essential protein that forms a dimer with Ntr2p; also forms a trimer, with Ntr2p and Prp43p, that is involved in spliceosome disassembly; found also in a multisubunit complex with the splicing factor Clf1p; suppressor of prp38-1 mutation"
"CLG1","YGL215W","cytosol","17.86","4.89436","cytosol,nucleus","102.831","below threshold","5.52176","cytosol","27.6376","#N/A","24.4042","cytosol","16.4","0.91","0","5.44","cytosol","18.55","1.03","0","2.93","cytosol","13.74","0.76","0","","cytosol","cytosol","17.841","0.998451","0","3.26298","Cyclin-like protein that interacts with Pho85p; has sequence similarity to G1 cyclins PCL1 and PCL2"
"RGT1","YKL038W","nucleus","20.76","4.7225","nucleus","64.0771","nucleus","29.5378","nucleus","24.0169","nucleus","33.6285","nucleus","22.12","1.06","0","9.05","nucleus","23.89","1.15","0","5.52","nucleus","20.21","0.97","0","","nucleus","nucleus","20.1701","0.971222","0","2.55487","Glucose-responsive transcription factor that regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor"
"DOT5","YIL010W","nucleus","19.36","4.83562","nucleus","207.7","nucleus,nucleolus","0","nucleus","20.9601","nucleus","58.3151","nucleus","23.18","1.19","0","8.42","nucleus","16.27","0.84","0","2.63","nucleus","23.55","1.21","0","","nucleus","nucleus","19.0903","0.985559","0","5.20449","Nuclear thiol peroxidase which functions as an alkyl-hydroperoxide reductase during post-diauxic growth"
"GCD14","YJL125C","below threshold","17.57","3.97825","nucleus","75.3385","nucleus","38.4504","nucleus","42.8972","nucleus","33.7605","cytosol","16.08","0.91","0","7.31","cytosol","17.88","1.01","0","3.74","cytosol","28.95","1.64","0","","below threshold","below threshold","16.4576","0.935838","0","2.16098","Subunit of tRNA (1-methyladenosine) methyltransferase, with Gcd10p, required for the modification of the adenine at position 58 in tRNAs, especially tRNAi-Met; first identified as a negative regulator of GCN4 expression"
"KIN28","YDL108W","cytosol","19.31","4.33658","nucleus","65.1265","nucleus","71.3377","nucleus","25.9271","nucleus","33.431","cytosol","18.92","0.97","0","5.55","cytosol","16.77","0.86","0","4.39","cytosol","16.53","0.85","0","","cytosol","cytosol","19.9489","1.0327","0","2.6997","Serine/threonine protein kinase, subunit of the transcription factor TFIIH; involved in transcription initiation at RNA polymerase II promoters"
"UBR2","YLR024C","below threshold","14.95","2.90766","cytosol,nucleus","35.2483","nucleus","17.0497","below threshold","23.8039","below threshold","26.7301","cytosol","12.95","0.86","0","3.99","cytosol","15.48","1.03","0","3.37","cytosol","19.69","1.31","0","","below threshold","below threshold","16.6862","1.11515","0","2.35564","Cytoplasmic ubiquitin-protein ligase (E3); required for ubiquitylation of Rpn4p; mediates formation of a Mub1p-Ubr2p-Rad6p complex"
"KRE29","YER038C","nucleus","19.57","4.17147","nucleus","48.9595","nucleus","7.77314","nucleus","25.5524","below threshold","27.2398","nucleus","22.1","1.12","0","11.69","nucleus","18.59","0.94","0","3.32","nucleus","15.77","0.8","0","","nucleus","nucleus","20.2083","1.03226","0","2.94797","Essential subunit of the Mms21-Smc5-Smc6 complex, required for growth and DNA repair; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance"
"PRP21","YJL203W","nucleus","25.02","6.85531","nucleus","53.493","nucleus","6.90505","nucleus","26.153","#N/A","23.6636","nucleus","26.43","1.05","0","7.13","nucleus","26.91","1.07","0","4.96","nucleus","23.85","0.95","0","","nucleus","nucleus","29.5378","1.18015","0","5.56588","Subunit of the SF3a splicing factor complex, required for spliceosome assembly"
"OGG1","YML060W","nucleus","23.47","","nucleus","75.891","nucleus","19.2467","nucleus","21.9505","#N/A","","nucleus","18.78","0.79","-1","","nucleus","23.26","0.99","0","","nucleus","27.44","1.16","0","","","","","","","","Mitochondrial glycosylase/lyase that specifically excises 7,8-dihydro-8-oxoguanine residues located opposite cytosine or thymine residues in DNA, repairs oxidative damage to mitochondrial DNA, contributes to UVA resistance"
"LYS20","YDL182W","nucleus","744.12","251.857","nucleus","175.732","nucleus","154.896","nucleus","468.568","nucleus","51.824","nucleus","637.96","0.85","0","268.07","nucleus","1007.67","1.35","0","213.11","nucleus","87.89","0.11","-1","","nucleus","nucleus","868.802","1.16755","0","258.273","Homocitrate synthase isozyme, catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate, which is the first step in the lysine biosynthesis pathway; highly similar to the other isozyme, Lys21p"
"MCM1","YMR043W","nucleus","58.88","16.9814","nucleus","87.9866","nucleus","101.571","nucleus","62.0554","nucleus","31.4263","nucleus","45.77","0.77","0","13.23","nucleus","54.9","0.93","0","10.69","nucleus","46.3","0.78","0","","nucleus","nucleus","46.8833","0.796112","0","7.30238","Transcription factor involved in cell-type-specific transcription and pheromone response; plays a central role in the formation of both repressor and activator complexes"
"PPH22","YDL188C","below threshold","15.15","3.94853","cytosol,punctate,nucleus","129.573","nucleus","37.6864","cytosol","34.6525","below threshold","28.9012","cytosol","15.84","1.04","0","5.14","cytosol","18.28","1.2","0","3.67","cytosol","26.48","1.74","0","","below threshold","below threshold","17.3454","1.14414","0","3.32963","Catalytic subunit of protein phosphatase 2A (PP2A), functionally redundant with Pph21p; methylated at C terminus; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis"
"TOA2","YKL058W","below threshold","15.48","3.60781","nucleus","79.4194","cytosol","45.7393","nucleus","27.3041","nucleus","29.209","cytosol","17.15","1.1","0","7.29","cytosol","16.61","1.07","0","4.54","cytosol","16.76","1.08","0","","below threshold","below threshold","14.656","0.94647","0","2.02917","TFIIA small subunit; involved in transcriptional activation, acts as antirepressor or as coactivator; homologous to smallest subunit of human and Drosophila TFIIA"
"AZF1","YOR113W","below threshold","16.62","3.77618","nucleus","45.9271","nucleus","31.1964","nucleus","20.2236","nucleus","30.9755","cytosol","16.93","1.01","0","7.29","cytosol","17.45","1.04","0","3.61","cytosol","15.15","0.91","0","","below threshold","below threshold","17.4843","1.05112","0","2.5109","Zinc-finger transcription factor, involved in induction of CLN3 transcription in response to glucose; genetic and physical interactions indicate a possible role in mitochondrial transcription or genome maintenance"
"SGF11","YPL047W","below threshold","13.23","3.22631","cytosol,nucleus","88.7199","nucleus","69.264","nucleus","28.0176","nucleus","28.4681","cytosol","16.16","1.22","0","5.68","cytosol","13.54","1.02","0","2.67","cytosol","13.54","1.02","0","","below threshold","below threshold","11.8779","0.897532","0","1.46556","Integral subunit of SAGA histone acetyltransferase complex, regulates transcription of a subset of SAGA-regulated genes, required for the Ubp8p association with SAGA and for H2B deubiquitylation"
"ADF1","YCL058W-A","","","","nucleus","64.3984","nucleus","21.6675","nucleus","32.6754","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"YFR057W","YFR057W","cytosol","19.54","","cytosol,nucleus","51.2666","below threshold","7.07873","below threshold","17.3479","#N/A","","cytosol","16.49","0.84","0","","cytosol","15.74","0.8","0","","cytosol","15.8","0.8","0","","","","","","","","Putative protein of unknown function"
"YGR121W-A","YGR121W-A","","","","cytosol,punctate,nucleus","48.8621","below threshold","5.6984","below threshold","19.6651","#N/A","23.3084","","","","","","","","","","","","","","","","","","","","","",""
"MCM2","YBL023C","nucleus:cytosol","39.25","9.30272","cytosol,punctate,nucleus","80.1206","nucleus","34.458","nucleus","34.7155","cytosol","33.6885","nucleus.cytosol","34.13","0.86","0","11.21","nucleus.cytosol","40.61","1.03","0","8.54","nucleus,cytosol","27.83","0.7","0","","nucleus:cytosol","nucleus:cytosol","41.9859","1.0694","0","6.16925","Protein involved in DNA replication; component of the Mcm2-7 hexameric complex that binds chromatin as a part of the pre-replicative complex"
"PRP31","YGR091W","nucleus","21.58","5.50875","nucleus","129.611","nucleus","44.298","nucleus","25.4829","nucleus","34.3265","nucleus","26.98","1.24","0","10.01","nucleus","24.03","1.11","0","4.29","nucleus","18.39","0.85","0","","nucleus","nucleus","25.9614","1.20269","0","4.31886","Splicing factor, component of the U4/U6-U5 snRNP complex"
"ZNF1","YFL052W","","","","cytosol,punctate,nucleus","33.7005","below threshold","7.60725","below threshold","17.9213","below threshold","24.3735","","","","","","","","","","","","","","","","","","","","","","Putative zinc cluster protein that contains a DNA binding domain; null mutant sensitive to calcofluor white, low osmolarity and heat, suggesting a role for YFL052Wp in cell wall integrity"
"RFX1","YLR176C","below threshold","17.1","3.98893","nucleus","24.124","below threshold","5.59116","below threshold","19.7828","#N/A","23.8371","cytosol","15.69","0.91","0","6.91","cytosol","16.58","0.96","0","2.85","cytosol","14.6","0.85","0","","below threshold","below threshold","17.632","1.03039","0","2.12941","Major transcriptional repressor of DNA-damage-regulated genes, recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins"
"DUS1","YML080W","nucleus","27.29","7.58048","nucleus","113.186","nucleus","110.079","nucleus","39.1014","nucleus","46.6964","nucleus","22.8","0.83","0","9.53","nucleus","25.96","0.95","0","5.27","nucleus","19.49","0.71","-1","","nucleus","nucleus","31.0213","1.13662","0","8.09071","Dihydrouridine synthase, member of a widespread family of conserved proteins including Smm1p, Dus3p, and Dus4p; modifies pre-tRNA(Phe) at U17"
"YNL092W","YNL092W","below threshold","16.5","3.79589","cytosol,nucleus","67.9667","nucleus","48.0325","below threshold","23.174","below threshold","26.6855","cytosol","17.6","1.06","0","5.49","cytosol","19.49","1.18","0","3.82","cytosol","31.64","1.91","0","","below threshold","below threshold","16.4501","0.996587","0","2.72657","Putative S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; YNL092W is not an essential gene"
"CTF4","YPR135W","nucleus","15.22","4.66793","nucleus","127.079","nucleus","242.617","nucleus","20.9147","nucleus","56.3122","nucleus","19.76","1.29","0","6.68","nucleus","14.3","0.93","0","3.08","nucleus","17.25","1.13","0","","nucleus","nucleus","15.8022","1.03792","0","1.89886","Chromatin-associated protein, required for sister chromatid cohesion; interacts with DNA polymerase alpha (Pol1p) and may link DNA synthesis to sister chromatid cohesion"
"POG1","YIL122W","cytosol","18.85","4.61535","nucleus","53.1944","nucleus","0","punctate,nucleus","22.2297","#N/A","28.8433","cytosol","14.53","0.77","0","5.48","cytosol","17.96","0.95","0","3.23","cytosol","21.19","1.12","0","","cytosol","cytosol","17.3293","0.918918","0","3.14244","Putative transcriptional activator that promotes recovery from pheromone induced arrest; inhibits both alpha-factor induced G1 arrest and repression of CLN1 and CLN2 via SCB/MCB promoter elements; potential Cdc28p substrate; SBF regulated"
"SNF11","YDR073W","nucleus","27.14","5.28961","nucleus","53.3911","nucleus","47.9176","nucleus","24.8182","#N/A","","nucleus","20.03","0.73","-1","7.58","nucleus","22.82","0.84","0","3.76","nucleus","23.44","0.86","0","","nucleus","nucleus","25.9753","0.956995","0","3.98919","Subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation; interacts with a highly conserved 40-residue sequence of Snf2p"
"RXT3","YDL076C","below threshold","17.11","3.83889","nucleus","106.675","nucleus","84.2121","nucleus","33.696","nucleus","41.6533","cytosol","17.91","1.04","0","5.6","cytosol","18.51","1.08","0","3.22","cytosol","17.13","1","0","","below threshold","below threshold","17.6503","1.03137","0","3.37994","Subunit of the RPD3L complex; involved in histone deacetylation"
"SPO12","YHR152W","below threshold","16.53","3.48563","nucleus","78.4101","nucleus","62.4741","nucleus","37.5815","#N/A","0","cytosol","15.64","0.94","0","5.74","cytosol","16.84","1.01","0","3.36","cytosol","17.51","1.05","0","","below threshold","below threshold","16.4781","0.996134","0","3.11546","Nucleolar protein of unknown function, positive regulator of mitotic exit; involved in regulating release of Cdc14p from the nucleolus in early anaphase, may play similar role in meiosis"
"DNA2","YHR164C","nucleus","19.39","3.9584","nucleus","40.3377","nucleus","33.479","below threshold","23.393","nucleus","31.189","nucleus","18.59","0.95","0","6.66","nucleus","22.12","1.13","0","4.55","nucleus","17.15","0.88","0","","nucleus","nucleus","21.9784","1.13257","0","2.82733","Tripartite DNA replication factor with single-stranded DNA-dependent ATPase, ATP-dependent nuclease, and helicase activities; required for Okazaki fragment processing; involved in DNA repair; cell-cycle dependent localization"
"NSE3","YDR288W","below threshold","15.67","","cytosol,nucleus","47.8489","nucleus","26.1563","nucleus","22.6835","below threshold","27.6159","cytosol","15.96","1.01","0","","cytosol","15.64","0.99","0","","cytosol","15.79","1","0","","","","","","","","Essential subunit of the Mms21-Smc5-Smc6 complex; protein of unknown function; required for DNA repair and growth"
"YJL043W","YJL043W","","","","cytosol,punctate,nucleus","37.7944","below threshold","5.22222","below threshold","14.197","#N/A","22.8451","","","","","","","","","","","","","","","","","","","","","",""
"RPT3","YDR394W","","","","nucleus","145.294","nucleus","106.356","punctate,nucleus","122.196","nucleus","38.1054","","","","","","","","","","","","","","","","","","","","","",""
"CDC7","YDL017W","nucleus","23.11","6.40031","cytosol,nucleus","62.5219","nucleus","50.2846","nucleus","23.382","cytosol","31.6529","nucleus","29.38","1.27","0","12.12","nucleus","28.44","1.23","0","6.58","nucleus","21.83","0.94","0","","nucleus","nucleus","20.584","0.890424","0","2.96401","DDK (Dbf4-dependent kinase) catalytic subunit required for firing origins and replication fork progression in mitosis through phosphorylation of Mcm2-7p complexes and Cdc45p; kinase activity correlates with cyclical DBF4 expression"
"RTG3","YBL103C","","","","nucleus","49.6942","nucleus","26.7628","nucleus","35.5104","cytosol","32.2812","","","","","","","","","","","","","","","","","","","","","",""
"CLB3","YDL155W","nucleus","22.63","6.8792","cytosol,nucleus","35.2327","missing","","below threshold","25.8844","#N/A","0","nucleus","21.35","0.94","0","12.82","nucleus","20.24","0.89","0","4.5","nucleus","15.59","0.68","-1","","nucleus","nucleus","23.8303","1.05245","0","6.08273","B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2, then targeted for ubiquitin-mediated degradation"
"MAD3","YJL013C","nucleus:cytosol","17.63","3.50851","nucleus","45.1966","nucleus","26.7306","punctate","21.7135","nucleus","26.7208","nucleus.cytosol","18.73","1.06","0","6.65","nucleus.cytosol","16.2","0.91","0","3.13","nucleus,cytosol","13.35","0.75","0","","nucleus:cytosol","nucleus:cytosol","21.3867","1.21271","0","3.48057","Subunit of the spindle-assembly checkpoint complex, which delays anaphase onset in cells with defects in mitotic spindle assembly; pseudosubstrate inhibitor of APC(Cdc20), the anaphase promoting complex involved in securin (Pds1p) turnover"
"POL32","YJR043C","below threshold","17.96","3.59971","nucleus","63.476","nucleus","21.2738","nucleus","34.0122","nucleus","25.3592","cytosol","","","0","","cytosol","18.61","1.03","0","4.51","cytosol","25.77","1.43","0","","below threshold","below threshold","18.4286","1.02571","0","2.73183","Third subunit of DNA polymerase delta, involved in chromosomal DNA replication; required for error-prone DNA synthesis in the presence of DNA damage and processivity; interacts with Hys2p, PCNA (Pol30p), and Pol1p"
"CWC27","YPL064C","nucleus","22.19","5.69907","nucleus","130.707","nucleus","108.662","nucleus","21.5816","nucleus","49.716","nucleus","20.01","0.9","0","7.78","nucleus","22.05","0.99","0","3.43","nucleus","18.95","0.85","0","","nucleus","nucleus","24.9501","1.12405","0","3.45614","Component of a complex containing Cef1p, putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p"
"GON7","YJL184W","","","","cytosol,nucleus","161.865","cytosol","0","nucleus","37.1869","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"OAF3","YKR064W","nucleus","19.87","","nucleus","44.4896","nucleus","48.268","nucleus","25.6957","nucleus","29.2761","nucleus","20","1","0","","nucleus","19.89","1","0","","nucleus","17.77","0.89","0","","","","","","","","Zinc cluster protein; regulates transcription in response to oleate levels; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
