Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"RPP1B","YDL130W","cytosol","1258.2","336.029","ER,vacuole","38.2435","vacuole","45.7631","below threshold","12.7201","#N/A","43.3486","cytosol","1206.73","0.95","0","432.79","cytosol","1013.75","0.8","0","232.97","cytosol","744.12","0.59","-1","","cytosol","cytosol","1258.21","1","0","244.383","Ribosomal protein P1 beta, component of the ribosomal stalk, which is involved in interaction of translational elongation factors with ribosome; accumulation is regulated by phosphorylation and interaction with the P2 stalk component"
"ANS1","YHR126C","","","","vacuole","27.5809","missing","0","below threshold","19.1393","#N/A","23.7973","","","","","","","","","","","","","","","","","","","","","",""
"SED1","YDR077W","","","","cell periphery,vacuole","39.6115","cell periphery,vacuole","17.3872","cytosol","368.524","#N/A","42.354","","","","","","","","","","","","","","","","","","","","","",""
"ECM14","YHR132C","vacuole","18.04","5.20158","ER,punctate,vacuole","106.186","vacuole","45.8986","vacuole","50.7419","#N/A","21.5172","vacuole","18.32","1.01","0","5.44","vacuole","19.09","1.05","0","3.34","vacuole","23.4","1.29","0","","vacuole","vacuole","20.2962","1.12456","0","4.27215","Putative metalloprotease with similarity to the zinc carboxypeptidase family, required for normal cell wall assembly"
"SPS100","YHR139C","below threshold","17.2","4.70042","ER,vacuole","75.8233","vacuole","32.3692","below threshold","18.6881","#N/A","21.3617","cytosol","17.51","1.01","0","5","cytosol","16.71","0.97","0","3.2","cytosol","17.53","1.01","0","","below threshold","below threshold","17.2577","1.00263","0","1.98714","Protein required for spore wall maturation; expressed during sporulation; may be a component of the spore wall; expression also induced in cells treated with the mycotoxin patulin"
"MKC7","YDR144C","","","","vacuole","37.4543","vacuole","10.5171","below threshold","19.5694","#N/A","21.1297","","","","","","","","","","","","","","","","","","","","","",""
"DSE2","YHR143W","","","","vacuole","33.8791","vacuole","16.4535","bud neck","22.3308","#N/A","20.7804","","","","","","","","","","","","","","","","","","","","","",""
"MTC6","YHR151C","cytosol","21.45","5.70573","ER,vacuole","42.5874","vacuole","23.4961","punctate","20.0433","#N/A","22.6369","cytosol","19.89","0.92","0","6.16","cytosol","21.19","0.98","0","3.47","cytosol","17.51","0.81","0","","cytosol","cytosol","22.1889","1.03386","0","3.41504","Protein of unknown function; mtc6 is synthetically sick with cdc13-1"
"YDR248C","YDR248C","below threshold","16.45","","ER,vacuole","82.5397","vacuole","58.8143","cytosol","25.9809","#N/A","21.6133","cytosol","15.6","0.94","0","","cytosol","15.6","0.94","0","","cytosol","18.13","1.1","0","","","","","","","","Putative protein of unknown function; sequence similarity to bacterial and human gluconokinase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; upregulated by deletion of the RNAP-II associated factor, PAF1"
"PAU1","YJL223C","below threshold","17.64","","vacuole","59.8775","vacuole","24.4553","below threshold","17.8492","#N/A","20.9448","cytosol","15.88","0.89","0","","cytosol","17.03","0.96","0","","cytosol","15.9","0.9","0","","","","","","","","Member of the seripauperin multigene family encoded mainly in subtelomeric regions, active during alcoholic fermentation, regulated by anaerobiosis, negatively regulated by oxygen, repressed by heme; identical to Pau14p"
"CTS1","YLR286C","","","","vacuole","58.2412","cell periphery,vacuole","26.692","vacuole","34.4899","#N/A","23.8152","","","","","","","","","","","","","","","","","","","","","",""
"LCL2","YLR104W","below threshold","17.44","3.94939","ER,vacuole","104.737","ER,vacuole","70.8556","ER,punctate","50.4179","#N/A","20.6341","cytosol","16.07","0.92","0","5.94","cytosol","16.56","0.94","0","3.37","cytosol","18.11","1.03","0","","below threshold","below threshold","16.5498","0.948585","0","1.92948","Putative protein of unknown function; mutant is deficient in amounts of cell wall mannosylphosphate; genetic interactions suggest a role in ER-associated protein degradation (ERAD)"
"CCW12","YLR110C","","","","cell periphery,vacuole","63.1526","cell periphery,vacuole","24.4378","cytosol","3216.5","#N/A","35.4317","","","","","","","","","","","","","","","","","","","","","",""
"DDR2","YOL052C-A","","","","vacuole","39.9099","cell periphery,vacuole","21.8112","ambiguous,nucleus","33.3108","#N/A","21.873","","","","","","","","","","","","","","","","","","","","","",""
"YPS3","YLR121C","","","","vacuole","25.2856","vacuole","8.97034","below threshold","17.9474","#N/A","25.0549","","","","","","","","","","","","","","","","","","","","","",""
"ASP3-4","YLR160C","below threshold","13.29","3.46397","cell periphery,vacuole","75.8092","ER,vacuole","15.8645","below threshold","18.7788","#N/A","38.0089","cytosol","17.05","1.28","0","5.1","cytosol","17.08","1.28","0","3.45","cytosol","23.49","1.76","0","","below threshold","below threshold","16.0993","1.21091","0","2.633","Cell-wall L-asparaginase II, involved in asparagine catabolism; expression is induced during nitrogen starvation; four copies of ASP3 are present in the genome reference strain S288C"
"WSC3","YOL105C","below threshold","17.68","4.26372","vacuole","16.2607","missing","0","below threshold","18.5583","#N/A","19.919","cytosol","13.53","0.76","0","4.35","cytosol","15.33","0.86","0","2.68","cytosol","16.48","0.93","0","","below threshold","below threshold","15.0852","0.852651","0","2.61837","Partially redundant sensor-transducer of the stress-activated PKC1-MPK1 signaling pathway involved in maintenance of cell wall integrity; involved in the response to heat shock and other stressors; regulates 1,3-beta-glucan synthesis"
"GAS4","YOL132W","","","","ER,vacuole","110.612","missing","0","below threshold","20.4749","#N/A","21.4484","","","","","","","","","","","","","","","","","","","","","",""
"CRR1","YLR213C","below threshold","15.68","3.93886","vacuole","48.5262","vacuole","27.8095","below threshold","16.2907","#N/A","27.8983","cytosol","16.77","1.06","0","6.08","cytosol","16.25","1.03","0","2.58","cytosol","17.9","1.14","0","","below threshold","below threshold","16.0043","1.02024","0","3.04395","Putative glycoside hydrolase of the spore wall envelope; required for normal spore wall assembly, possibly for cross-linking between the glucan and chitosan layers; expressed during sporulation"
"HPF1","YOL155C","","","","cell periphery,vacuole","39.2877","cell periphery,vacuole","17.635","cytosol","45.2872","#N/A","58.9417","","","","","","","","","","","","","","","","","","","","","",""
"FRE1","YLR214W","cytosol","20.74","7.80533","ER,vacuole","45.1714","vacuole","15.748","below threshold","20.7937","#N/A","21.1305","cytosol","24.91","1.2","0","20.73","cytosol","22.1","1.06","0","7.95","cytosol","19.68","0.94","0","","cytosol","cytosol","16.8012","0.809762","0","3.53453","Ferric reductase and cupric reductase, reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels"
"GPN3","YLR243W","","","","ER,vacuole","48.4922","vacuole","14.9832","below threshold","18.496","#N/A","27.5388","","","","","","","","","","","","","","","","","","","","","",""
"PAU20","YOL161C","below threshold","14.52","","punctate,vacuole","63.3219","vacuole","34.9222","ambiguous","25.296","#N/A","22.5651","cytosol","18.48","1.27","0","","cytosol","16.7","1.14","0","","cytosol","16.02","1.1","0","","","","","","","","Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation"
"SSP120","YLR250W","punctate","56.95","13.3042","punctate,vacuole","99.4355","punctate,vacuole","45.3567","punctate","82.0463","#N/A","55.215","punctate","27.1","0.47","-1","13.09","punctate","32.84","0.57","-1","7.48","punctate","58.18","1.02","0","","punctate","punctate","51.5253","0.904593","0","6.72615","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern"
"SLG1","YOR008C","bud neck","","14.6338","ER,vacuole","75.7478","vacuole","49.9627","ER","37.7737","#N/A","25.6911","bud neck","41.14","1","0","11.9","cytosol","","","0","","vacuole","","","","","bud neck","bud neck","32.7349","0.796745","0","7.72561","Sensor-transducer of the stress-activated PKC1-MPK1 kinase pathway involved in maintenance of cell wall integrity; involved in organization of the actin cytoskeleton; secretory pathway Wsc1p is required for the arrest of secretion response"
"EXG2","YDR261C","","","","ER,vacuole","41.9005","vacuole","18.8579","below threshold","19.5621","#N/A","21.9534","","","","","","","","","","","","","","","","","","","","","",""
"YHR173C","YHR173C","below threshold","16.76","","vacuole","24.3572","vacuole","7.06944","below threshold","20.2491","#N/A","","cytosol","15.32","0.91","0","","cytosol","16.24","0.96","0","","cytosol","16.65","0.99","0","","","","","","","","Dubious ORF unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YHR202W","YHR202W","below threshold","18.44","4.00831","vacuole","44.5476","vacuole","24.9467","below threshold","18.2481","#N/A","38.5677","cytosol","17.86","0.96","0","6.9","cytosol","18.76","1.01","0","3.72","cytosol","16.8","0.91","0","","below threshold","below threshold","18.3025","0.991978","0","2.51397","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole, while HA-tagged protein is found in the soluble fraction, suggesting cytoplasmic localization"
"RPP2B","YDR382W","","","","punctate,vacuole","68.795","missing","0","punctate","83.8954","#N/A","23.9254","","","","","","","","","","","","","","","","","","","","","",""
"MNT3","YIL014W","below threshold","16.14","3.92477","ER,vacuole","65.902","ER,vacuole","37.1529","below threshold","17.716","#N/A","21.6506","cytosol","16.52","1.02","0","7.32","cytosol","19.3","1.19","0","3.58","cytosol","17.51","1.08","0","","below threshold","below threshold","17.2377","1.06757","0","2.89062","Alpha-1,3-mannosyltransferase, adds the fourth and fifth alpha-1,3-linked mannose residues to O-linked glycans during protein O-glycosylation"
"YDR415C","YDR415C","below threshold","17.96","","ER,vacuole","48.9882","vacuole","11.8599","ambiguous","24.8721","#N/A","22.9461","cytosol","14.58","0.81","0","","cytosol","16.47","0.91","0","","cytosol","27.06","1.5","0","","","","","","","","Putative protein of unknown function"
"HKR1","YDR420W","below threshold","19.12","4.72607","ER,vacuole","43.4055","cell periphery,vacuole","18.2516","cytosol,punctate","32.3489","#N/A","34.0136","cytosol","17.51","0.91","0","5.08","cytosol","17.97","0.93","0","3.93","cytosol","18.05","0.94","0","","below threshold","below threshold","16.305","0.852297","0","2.25487","Mucin family member that functions as an osmosensor in the Sho1p-mediated HOG pathway with Msb2p; proposed to be a negative regulator of filamentous growth; mutant displays defects in beta-1,3 glucan synthesis and bud site selection"
"PGU1","YJR153W","","","","ER,vacuole","104.84","vacuole","48.2739","below threshold","20.0163","#N/A","27.0004","","","","","","","","","","","","","","","","","","","","","",""
"EXG1","YLR300W","","","","ER,vacuole","47.0422","vacuole","15.7098","vacuole","39.2476","#N/A","20.8937","","","","","","","","","","","","","","","","","","","","","",""
"TIR4","YOR009W","","","","vacuole","76.3879","cell periphery,vacuole","25.2967","missing","0","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"TIR2","YOR010C","","","","cell periphery,vacuole","85.3256","cell periphery,vacuole","40.2912","vacuole","18.5661","#N/A","28.122","","","","","","","","","","","","","","","","","","","","","",""
"MID2","YLR332W","punctate","25.08","6.10734","vacuole","19.6997","below threshold","0","vacuole","22.8839","#N/A","23.9489","punctate","26.48","1.05","0","8.58","punctate","25.34","1.01","0","6.11","punctate","33.17","1.32","0","","punctate","punctate","","","0","","O-glycosylated plasma membrane protein that acts as a sensor for cell wall integrity signaling and activates the pathway; interacts with Rom2p, a guanine nucleotide exchange factor for Rho1p, and with cell integrity pathway protein Zeo1p"
"GAS2","YLR343W","","","","vacuole","83.0658","vacuole","62.9865","below threshold","15.5701","#N/A","19.612","","","","","","","","","","","","","","","","","","","","","",""
"CCW14","YLR390W-A","","","","cell periphery,vacuole","49.769","cell periphery,vacuole","23.1598","ER","138.54","#N/A","31.7578","","","","","","","","","","","","","","","","","","","","","",""
"YLR406C-A","YLR406C-A","","","","ER,vacuole","40.5831","vacuole","5.66181","punctate","22.4203","#N/A","19.5409","","","","","","","","","","","","","","","","","","","","","",""
"SPR1","YOR190W","below threshold","14.23","3.85997","cell periphery,vacuole","68.8653","vacuole","32.9544","below threshold","18.5847","#N/A","26.7016","cytosol","16.11","1.13","0","7.06","cytosol","15.99","1.12","0","3.06","cytosol","17.45","1.22","0","","below threshold","below threshold","15.9247","1.11823","0","2.40234","Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance"
"PAU4","YLR461W","below threshold","14.13","","ER,vacuole","70.4716","vacuole","26.8227","below threshold","19.222","#N/A","20.9768","cytosol","17.23","1.21","0","","cytosol","16.97","1.2","0","","cytosol","17.28","1.22","0","","","","","","","","Member of the seripauperin multigene family encoded mainly in subtelomeric regions; active during alcoholic fermentation, regulated by anaerobiosis, negatively regulated by oxygen, repressed by heme"
"SPR2","YOR214C","","","","vacuole","56.0639","vacuole","16.8914","below threshold","16.3505","#N/A","19.435","","","","","","","","","","","","","","","","","","","","","",""
"ERV25","YML012W","ER","122.29","43.0352","punctate,vacuole","84.9925","vacuole","44.7096","punctate","82.7184","#N/A","23.3789","ER","167.32","1.36","0","62.69","ER","130.23","1.06","0","27.41","ER","120.82","0.98","0","","ER","ER","123.391","1.00895","0","17.6676","Protein that forms a heterotrimeric complex with Erp1, Erp2p, and Emp24, member of the p24 family involved in endoplasmic reticulum to Golgi transport"
"CWP2","YKL096W-A","","","","cell periphery,vacuole","63.3578","cell periphery,vacuole","29.1863","cytosol","1491.49","#N/A","65.7262","","","","","","","","","","","","","","","","","","","","","",""
"SGA1","YIL099W","below threshold","16.05","4.2396","ER,vacuole","81.2931","cell periphery,vacuole","47.8044","below threshold","19.6389","#N/A","19.0841","cytosol","16.14","1","0","5.89","cytosol","17.77","1.1","0","3.97","cytosol","16.44","1.02","0","","below threshold","below threshold","17.5249","1.09143","0","2.05693","Intracellular sporulation-specific glucoamylase involved in glycogen degradation; induced during starvation of a/a diploids late in sporulation, but dispensable for sporulation"
"SCW10","YMR305C","vacuole","20.47","6.88466","cell periphery,vacuole","55.7533","vacuole","13.3806","ER,punctate","67.6583","#N/A","22.2566","vacuole","19.8","0.96","0","10.7","vacuole","20","0.97","0","5.8","vacuole","29.68","1.45","0","","vacuole","vacuole","18.296","0.893687","0","3.49723","Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on mutant phenotype and its regulation by Ste12p"
"SIM1","YIL123W","","","","ER,vacuole","118.664","cell periphery,vacuole","73.7682","ER,punctate","49.9769","#N/A","20.2214","","","","","","","","","","","","","","","","","","","","","",""
"FPR2","YDR519W","","","","vacuole","94.8266","vacuole","41.984","vacuole","41.3959","#N/A","24.0978","","","","","","","","","","","","","","","","","","","","","",""
"AXL2","YIL140W","bud neck","","7.3152","vacuole","45.3431","vacuole","23.8931","ambiguous","22.4515","#N/A","21.1271","bud neck","21.47","0.99","0","25.95","bud neck","21.25","0.98","0","6.69","bud neck","18.1","0.83","0","","bud neck","bud neck","16.636","0.771699","0","2.65323","Integral plasma membrane protein required for axial budding in haploid cells, localizes to the incipient bud site and bud neck; glycosylated by Pmt4p; potential Cdc28p substrate"
"FIT1","YDR534C","","","","cell periphery,vacuole","38.8148","cell periphery,vacuole","12.2121","below threshold","19.0106","#N/A","37.9838","","","","","","","","","","","","","","","","","","","","","",""
"SUC2","YIL162W","below threshold","15.65","4.18276","cell periphery,vacuole","41.8772","cell periphery,vacuole","23.2041","below threshold","30.4811","#N/A","37.8217","cytosol","16.45","1.05","0","11.45","cytosol","13.54","0.86","0","3.42","cytosol","19.01","1.21","0","","below threshold","below threshold","16.9912","1.08541","0","4.30715","Invertase, sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively"
"CSS1","YIL169C","","","","cell periphery,vacuole","32.117","cell periphery,vacuole","12.7233","below threshold","19.9254","#N/A","56.6857","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; serine/threonine rich and highly similar to YOL155C, a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; YIL169C is a non-essential gene"
"PAU10","YDR542W","","","","ER,vacuole","80.96","vacuole","27.8465","below threshold","16.592","#N/A","19.5211","","","","","","","","","","","","","","","","","","","","","",""
"VTH1","YIL173W","punctate","16.61","4.25368","ER,punctate,vacuole","58.1812","ER,vacuole","39.4542","below threshold","16.2575","#N/A","19.4219","punctate","19.19","1.15","0","5.9","punctate","17.9","1.07","0","4.25","punctate","16.36","0.98","0","","punctate","punctate","15.6225","0.939852","0","2.12059","Putative membrane glycoprotein with strong similarity to Vth2p and Pep1p/Vps10p, may be involved in vacuolar protein sorting"
"FLO11","YIR019C","","","","vacuole","41.4797","vacuole","16.6118","below threshold","18.9323","#N/A","23.5407","","","","","","","","","","","","","","","","","","","","","",""
"UTR2","YEL040W","","","","ER,punctate,vacuole","432.553","missing","","below threshold","17.8391","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"PAU15","YIR041W","below threshold","16.05","","vacuole","78.444","vacuole","32.5111","below threshold","19.6522","#N/A","18.8385","cytosol","","","","","cytosol","","","","","cytosol","","","","","","","","","","","Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions"
"SRL1","YOR247W","cytosol","24.91","7.53652","cell periphery,vacuole","65.3924","cell periphery,vacuole","25.4346","ambiguous,bud","26.8618","#N/A","20.4066","cytosol","21.18","0.85","0","10.51","cytosol","21.07","0.84","0","4.07","cytosol","17.45","0.7","0","","cytosol","cytosol","22.7913","0.91464","0","3.33006","Mannoprotein that exhibits a tight association with the cell wall, required for cell wall stability in the absence of GPI-anchored mannoproteins; has a high serine-threonine content; expression is induced in cell wall mutants"
"MSC1","YML128C","ER","28.91","15.7843","ER,vacuole","127.153","ER","139.444","missing","","#N/A","0","ER","46.26","1.59","1","32.04","ER","39.27","1.35","1","17.5","ER","112.76","3.89","1","","ER","ER","41.4582","1.4338","1","14.7247","Protein of unknown function; mutant is defective in directing meiotic recombination events to homologous chromatids; the authentic, non-tagged protein is detected in highly purified mitochondria and is phosphorylated"
"PLB2","YMR006C","","","","ER,vacuole","55.5259","cell periphery,vacuole","17.573","below threshold","19.4917","#N/A","33.0583","","","","","","","","","","","","","","","","","","","","","",""
"FET3","YMR058W","cell periphery","212.61","84.3185","ER,vacuole","104.577","vacuole","58.3326","ER,vacuole","133.132","#N/A","23.3747","cell periphery","57.58","0.27","-1","49.15","cell periphery","234.99","1.1","0","70.21","vacuole","","","","","cell periphery","cell periphery","145.677","0.685156","-1","50.9629","Ferro-O2-oxidoreductase required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity, belongs to class of integral membrane multicopper oxidases"
"FRE3","YOR381W","below threshold","14.08","4.10503","vacuole","29.5409","ER,vacuole","13.7363","below threshold","18.3761","#N/A","19.5707","cytosol","15.53","1.1","0","5.18","cytosol","15.58","1.1","0","3","cytosol","16.75","1.18","0","","below threshold","below threshold","14.4203","1.02324","0","1.82675","Ferric reductase, reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels"
"KSH1","YNL024C-A","","","","vacuole","71.0423","vacuole","17.74","below threshold","17.8735","#N/A","18.3234","","","","","","","","","","","","","","","","","","","","","",""
"FIT2","YOR382W","","","","cell periphery,vacuole","53.0944","cell periphery,vacuole","29.4559","cytosol,ER","19.1938","#N/A","44.4462","","","","","","","","","","","","","","","","","","","","","",""
"FIT3","YOR383C","","","","cell periphery,vacuole","69.436","cell periphery,vacuole","32.0914","cytosol","20.1854","#N/A","37.0232","","","","","","","","","","","","","","","","","","","","","",""
"SWP1","YMR149W","ER","75.58","23.8304","ER,vacuole","81.86","cell periphery,vacuole","48.7596","below threshold","25.4439","#N/A","24.1205","ER","96.81","1.28","0","39.43","ER","63.41","0.83","0","7.7","ER","73.52","0.97","0","","ER","ER","64.5552","0.854037","0","10.8174","Delta subunit of the oligosaccharyl transferase glycoprotein complex, which is required for N-linked glycosylation of proteins in the endoplasmic reticulum"
"TIR1","YER011W","","","","cell periphery,vacuole","66.2048","cell periphery,vacuole","30.1078","ambiguous","20.5347","#N/A","26.2476","","","","","","","","","","","","","","","","","","","","","",""
"IRC18","YJL037W","below threshold","16.22","4.19426","ER,punctate,vacuole","166.814","vacuole","97.067","ER,punctate","83.6785","#N/A","19.3635","cytosol","18.38","1.13","0","6.38","cytosol","13.86","0.85","0","3.23","cytosol","15.77","0.97","0","","below threshold","below threshold","17.3057","1.06641","0","3.39164","Putative protein of unknown function; expression induced in respiratory-deficient cells and in carbon-limited chemostat cultures; similar to adjacent ORF, YJL038C; null mutant displays increased levels of spontaneous Rad52p foci"
"SPI1","YER150W","","","","cell periphery,vacuole","52.7545","cell periphery,vacuole","19.3475","below threshold","16.4081","#N/A","30.5623","","","","","","","","","","","","","","","","","","","","","",""
"PAU5","YFL020C","below threshold","15.64","","vacuole","61.2368","vacuole","18.715","below threshold","19.1857","#N/A","18.3281","cytosol","16.28","1.04","0","","cytosol","16.76","1.07","0","","cytosol","17.2","1.09","0","","","","","","","","Member of the seripauperin multigene family encoded mainly in subtelomeric regions; induced during alcoholic fermentation; induced by low temperature and also by anaerobic conditions; negatively regulated by oxygen and repressed by heme"
"NCA3","YJL116C","below threshold","16.55","","vacuole","24.1766","vacuole","7.37744","ambiguous","24.7287","#N/A","22.0349","cytosol","18.16","1.09","0","","cytosol","14.42","0.87","0","","cytosol","16.51","0.99","0","","","","","","","","Protein that functions with Nca2p to regulate mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p ) of the Fo-F1 ATP synthase; member of the SUN family; expression induced in cells treated with the mycotoxin patulin"
"YJL132W","YJL132W","below threshold","16.34","3.84957","ER,vacuole","60.4263","cell periphery,vacuole","20.6842","below threshold","20.7397","#N/A","18.1107","cytosol","18.25","1.11","0","6.27","cytosol","19.11","1.16","0","3.98","cytosol","16.47","1","0","","below threshold","below threshold","16.9648","1.03783","0","2.90048","Putative protein of unknown function; localizes to the membrane fraction; possible Zap1p-regulated target gene induced by zinc deficiency; YJL132W is a non-essential gene"
"CIS3","YJL158C","below threshold","13.71","3.37818","cell periphery,vacuole","36.0864","ER,vacuole","9.45743","nucleus","101.723","#N/A","18.7141","cytosol","14.72","1.07","0","5.19","cytosol","12.61","0.92","0","3.03","cytosol","17.55","1.27","0","","below threshold","below threshold","12.9533","0.944656","0","1.94393","Mannose-containing glycoprotein constituent of the cell wall; member of the PIR (proteins with internal repeats) family"
"PIR5","YJL160C","","","","ER,vacuole","30.1952","vacuole","11.8282","below threshold","19.1325","#N/A","18.3808","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; member of the PIR (proteins with internal repeats) family of cell wall proteins; non-essential gene that is required for sporulation; mRNA is weakly cell cycle regulated, peaking in mitosis"
"SPO19","YPL130W","","","","ER,punctate,vacuole","78.4384","punctate,vacuole","39.7605","below threshold","19.1084","#N/A","29.218","","","","","","","","","","","","","","","","","","","","","",""
"GAS3","YMR215W","","","","vacuole","88.8958","vacuole","26.9461","ambiguous,vacuole","36.696","#N/A","25.4536","","","","","","","","","","","","","","","","","","","","","",""
"YPL278C","YPL278C","below threshold","13.79","3.52683","ER,vacuole","172.84","ER,vacuole","100.165","below threshold","19.6473","#N/A","18.6713","cytosol","15.84","1.14","0","5.04","cytosol","14.98","1.08","0","3.2","cytosol","15.33","1.11","0","","below threshold","below threshold","13.9111","1.0082","0","1.54927","Putative protein of unknown function; gene expression regulated by copper levels"
"YMR244W","YMR244W","below threshold","18.28","4.02684","ER,vacuole","63.3887","vacuole","19.9932","below threshold","15.8688","#N/A","22.02","cytosol","15.33","0.83","0","5.65","cytosol","18.84","1.03","0","5.53","cytosol","24.73","1.35","0","","below threshold","below threshold","17.2881","0.945017","0","1.8908","Putative protein of unknown function"
"PAU22","YPL282C","below threshold","18.31","","ER,vacuole","50.2423","vacuole","9.79209","below threshold","18.7527","#N/A","17.5445","cytosol","15.15","0.82","0","","cytosol","15.36","0.83","0","","cytosol","18.39","1","0","","","","","","","","Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions; identical to Pau21p; encodes 2 proteins that are translated from 2 different start codons"
"SVS1","YPL163C","cytosol","18.67","4.58057","cell periphery,vacuole","36.9148","cell periphery,vacuole","13.0822","cell periphery,punctate,bud","27.3578","#N/A","18.9879","cytosol","20.67","1.1","0","16.57","cytosol","18.65","0.99","0","5.48","cytosol","15.92","0.85","0","","cytosol","cytosol","17.2272","0.922249","0","2.17443","Cell wall and vacuolar protein, required for wild-type resistance to vanadate"
"YMR247W-A","YMR247W-A","","","","ER,vacuole","107.31","vacuole","32.8462","below threshold","21.1798","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"TDA6","YPR157W","below threshold","15.59","3.77131","cell periphery,vacuole","53.3594","cell periphery,vacuole","19.5196","below threshold","18.8105","#N/A","20.7392","cytosol","18.34","1.17","0","6.61","cytosol","16.97","1.08","0","2.83","cytosol","16.05","1.02","0","","below threshold","below threshold","16.81","1.07733","0","2.36228","Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation"
"KRE9","YJL174W","below threshold","17.18","4.4638","ER,vacuole","61.528","vacuole","33.6606","ER,vacuole","40.9902","#N/A","","cytosol","17.98","1.04","0","6.77","cytosol","16.82","0.97","0","3.78","cytosol","20.5","1.19","0","","below threshold","below threshold","17.1729","0.998879","0","3.63028","Glycoprotein involved in cell wall beta-glucan assembly; null mutation leads to severe growth defects, aberrant multibudded morphology, and mating defects"
"ATG27","YJL178C","punctate","46.39","9.23212","vacuole","100.681","vacuole","65.8591","ambiguous,vacuole","42.9864","#N/A","","punctate","47.97","1.03","0","15.37","punctate","38.08","0.82","0","6.9","punctate","31.31","0.67","0","","punctate","punctate","37.8913","0.816668","0","7.13165","Type I membrane protein involved in autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway; may be involved in membrane delivery to the phagophore assembly site"
"YGP1","YNL160W","below threshold","14.59","","ER,vacuole","66.0251","punctate,vacuole","20.7496","ambiguous,ER","43.9719","#N/A","26.6147","cytosol","17.22","1.18","0","","cytosol","18.98","1.3","0","","cytosol","26.44","1.81","0","","","","","","","","Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; has similarity to Sps100p"
"YSP3","YOR003W","below threshold","15.55","3.86555","ER,vacuole","99.9908","vacuole","48.4327","below threshold","19.1155","#N/A","20.1515","cytosol","17.84","1.14","0","6.84","cytosol","16.96","1.09","0","3.75","cytosol","13.47","0.86","0","","below threshold","below threshold","18.9962","1.22071","0","3.725","Putative precursor to the subtilisin-like protease III"
"TOS6","YNL300W","","","","cell periphery,vacuole","40.6076","cell periphery,vacuole","16.9062","cytosol","34.751","#N/A","19.8603","","","","","","","","","","","","","","","","","","","","","",""
"ATG42","YBR139W","","","","cell periphery,vacuole","84.4632","vacuole","70.5717","vacuole","38.5792","#N/A","31.6745","","","","","","","","","","","","","","","","","","","","","","Putative serine type carboxypeptidase with a role in phytochelatin synthesis; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; expression induced by nitrogen limitation in a GLN3, GAT1-independent manner"
"MCO8","YIL156W-B","","","","ER,vacuole","62.8506","vacuole","16.3453","threshold","20.9722","#N/A","34.3289","","","","","","","","","","","","","","","","","","","","","",""
